-0.739426,-0.42875,0.463647,-0.754653,-0.427914,0.455554
-0.695244,-0.641682,0.462744,-0.698903,-0.640432,0.459932
-0.601579,-1.0292,0.450179,-0.597013,-1.0249,0.45238
-0.583604,-1.08845,0.445248,-0.584487,-1.08645,0.448255
-0.136235,0.915908,-0.257277,-0.130846,0.921803,-0.249938
-0.161804,1.02059,-0.253662,-0.163127,1.01887,-0.252426
-0.188049,1.15043,-0.253685,-0.188255,1.15201,-0.253793
-0.189602,1.16002,-0.254005,-0.182834,1.16155,-0.253953
-0.191507,1.16876,-0.253891,-0.188794,1.1698,-0.255468
-0.194927,1.17313,-0.251802,-0.194134,1.17255,-0.254603
-0.195761,1.18537,-0.253156,-0.200528,1.18263,-0.256691
-0.197531,1.195,-0.253304,-0.2003,1.19497,-0.255908
-0.196809,1.21257,-0.256826,-0.193898,1.21324,-0.253568
-0.20724,1.24331,-0.253357,-0.206409,1.24778,-0.257083
-0.210425,1.24944,-0.251756,-0.206409,1.24778,-0.257083
-0.206508,1.27964,-0.260016,-0.213697,1.28149,-0.261998
-0.209843,1.28581,-0.258296,-0.212371,1.28748,-0.258123
-0.289805,1.30687,-0.195945,-0.291795,1.31131,-0.193916
-0.305279,1.30298,-0.182551,-0.307106,1.3063,-0.188468
-0.678258,1.219,0.138653,-0.678404,1.21576,0.136961
-1.06387,0.892902,0.510611,-1.05766,0.890026,0.516115
-0.990035,0.589467,0.500369,-0.991759,0.588763,0.495429
-0.982856,0.560027,0.499362,-0.983374,0.562056,0.504284
-0.584701,-1.09359,0.445136,-0.583748,-1.09612,0.447999
-0.473648,-1.48729,0.419518,-0.471233,-1.48389,0.418233
-0.45764,-1.5669,0.419599,-0.457619,-1.56515,0.424573
-0.449736,-1.59972,0.418568,-0.448566,-1.60025,0.415994
0.870114,-6.27324,0.113173,0.880699,-6.27269,0.116933
-0.105924,0.745971,-0.249352,-0.103231,0.743525,-0.245109
-0.108046,0.749585,-0.248217,-0.107622,0.747279,-0.241884
-0.108288,0.756077,-0.249092,-0.107922,0.757809,-0.243902
-0.152147,0.974842,-0.249423,-0.152838,0.971726,-0.253917
-0.163328,1.0348,-0.250199,-0.162041,1.0322,-0.247958
-0.165945,1.06313,-0.252742,-0.163511,1.06817,-0.253557
-0.169273,1.06668,-0.250611,-0.163511,1.06817,-0.253557
-0.183938,1.1709,-0.255853,-0.188794,1.1698,-0.255468
-0.186774,1.17704,-0.254552,-0.188794,1.1698,-0.255468
-0.189937,1.1823,-0.252839,-0.183993,1.18487,-0.257804
-0.195189,1.1963,-0.250866,-0.2003,1.19497,-0.255908
-0.198999,1.24735,-0.256186,-0.199919,1.25096,-0.254362
-0.205755,1.27561,-0.255339,-0.205494,1.27172,-0.254196
-0.208294,1.28444,-0.254726,-0.212371,1.28748,-0.258123
-0.22053,1.33317,-0.252786,-0.22223,1.3268,-0.249015
-0.225098,1.33568,-0.249473,-0.22034,1.32998,-0.243919
-0.312782,1.30553,-0.172935,-0.311909,1.30571,-0.176249
-0.48155,1.26743,-0.028913,-0.482985,1.27082,-0.0267267
-1.03564,1.1457,0.443378,-1.02704,1.13676,0.439423
-1.00251,0.63915,0.499984,-1.00642,0.646948,0.50005
-0.982368,0.557601,0.497012,-0.983666,0.554721,0.492883
-0.970194,0.512806,0.494474,-0.963696,0.511466,0.497792
-0.587281,-1.09608,0.443019,-0.584207,-1.09265,0.441297
-0.0948357,0.762846,-0.249735,-0.098202,0.762421,-0.244296
-0.111806,0.83912,-0.248509,-0.108854,0.83833,-0.249483
-0.113303,0.852501,-0.249474,-0.115137,0.854696,-0.247488
-0.146836,1.0404,-0.253051,-0.146914,1.03796,-0.250005
-0.149033,1.04651,-0.252286,-0.152604,1.04609,-0.252217
-0.151613,1.05178,-0.251078,-0.152604,1.04609,-0.252217
-0.17143,1.15091,-0.25127,-0.175693,1.15329,-0.252827
-0.178073,1.18857,-0.252049,-0.17651,1.188,-0.25554
-0.180994,1.19472,-0.250712,-0.182894,1.18984,-0.253958
-0.182177,1.20614,-0.251612,-0.183641,1.21048,-0.256397
-0.215972,1.3324,-0.245034,-0.22034,1.32998,-0.243919
-1.02893,0.742356,0.498586,-1.02591,0.744125,0.494411
-0.988551,0.576915,0.493076,-0.985082,0.578846,0.49329
