-0.295083,-0.508362,-0.111425,-0.225037,-0.491761,-0.101862
-0.322585,-0.295171,-0.114684,-0.224085,-0.429382,-0.12633
-0.300189,-0.410884,-0.116932,-0.22584,-0.432947,-0.120705
-0.46156,0.422031,-0.0841644,-0.339608,0.414767,0.0022909
-0.297162,-0.410426,-0.112663,-0.22584,-0.432947,-0.120705
-0.320128,-0.296496,-0.107542,-0.224085,-0.429382,-0.12633
-0.920589,-0.57783,0.418156,-0.927016,-0.579284,0.417076
-0.888442,-0.574906,0.391837,-0.89006,-0.570842,0.395052
-0.344137,0.431264,-0.167598,-0.245258,0.472818,-0.163614
-1.01036,0.371496,0.377749,-1.0153,0.359449,0.379788
-0.294443,-0.435113,-0.0975445,-0.225144,-0.442167,-0.101851
-0.295097,-0.430856,-0.0975232,-0.225144,-0.442167,-0.101851
-0.442227,0.419042,-0.0738176,-0.339608,0.414767,0.0022909
-0.476923,0.418326,-0.0468973,-0.351498,0.414767,0.0220604
-0.944065,0.382997,0.318477,-0.942612,0.364072,0.314642
-1.04202,0.360878,0.396773,-1.03602,0.357239,0.395366
-0.299753,-0.393218,-0.0780094,-0.224678,-0.441028,-0.0926656
-0.929368,0.374127,0.304446,-0.925628,0.366809,0.312153
-0.296747,-0.445926,-0.0663915,-0.224608,-0.447133,-0.0622064
-0.298128,-0.398055,-0.0704968,-0.224678,-0.441028,-0.0926656
-0.292447,-0.505653,-0.0474642,-0.226909,-0.488158,-0.0591433
-0.29146,-0.452295,-0.0473165,-0.226174,-0.450875,-0.0443275
-0.316982,-0.300036,-0.0453509,-0.224476,-0.445478,-0.0484657
-0.975327,-0.588329,0.417533,-0.978559,-0.58063,0.41666
-0.294681,-0.509905,-0.0334719,-0.226213,-0.497459,-0.026265
-0.304971,-0.268356,-0.0501191,-0.221352,-0.44151,-0.0792293
-0.307216,-0.26429,-0.0490492,-0.224476,-0.445478,-0.0484657
-0.910517,0.37572,0.282116,-0.898219,0.369458,0.304885
-0.296978,-0.402433,-0.0363086,-0.224476,-0.445478,-0.0484657
-0.293323,-0.469552,-0.0264432,-0.225925,-0.471862,-0.0197178
-0.30201,-0.343535,-0.0326957,-0.224476,-0.445478,-0.0484657
-0.614177,-0.536532,0.180569,-0.753966,-0.54397,0.296998
-0.315679,0.420015,-0.0730921,-0.291574,0.418361,-0.0637541
-0.321953,0.417997,-0.0692792,-0.291574,0.418361,-0.0637541
-0.711016,-0.545831,0.239394,-0.759559,-0.547472,0.289719
-0.312959,0.420437,-0.0674303,-0.291574,0.418361,-0.0637541
-0.454126,0.417811,0.0126647,-0.375039,0.414767,0.0714175
-0.566843,-0.533961,0.160156,-0.753966,-0.54397,0.296998
-0.301418,-0.467152,0.0116281,-0.226548,-0.458983,0.00154565
-0.5554,-0.531987,0.155746,-0.753966,-0.54397,0.296998
-0.321635,-0.335025,0.0277008,-0.228497,-0.445883,0.0251607
-0.320839,-0.306155,0.0251376,-0.228497,-0.445883,0.0251607
-0.43193,0.421375,0.0260766,-0.375039,0.414767,0.0714175
-0.595444,-0.528891,0.180381,-0.753966,-0.54397,0.296998
-0.377068,0.44601,0.00276781,-0.351498,0.414767,0.0220604
-1.01727,0.366888,0.32016,-1.01518,0.356806,0.321585
-1.06013,0.36167,0.341405,-1.06687,0.359968,0.344311
-0.585957,-0.535909,0.177637,-0.753966,-0.54397,0.296998
-0.296726,-0.406674,0.0312587,-0.228497,-0.445883,0.0251607
0.267312,-0.254559,-0.247068,0.596584,-0.238166,-0.229642
0.266358,-0.249177,-0.247,0.596584,-0.238166,-0.229642
-0.334513,0.41807,-0.00968488,-0.334547,0.414048,-0.00416854
0.280748,-0.214479,-0.242907,0.596584,-0.238166,-0.229642
0.281222,-0.188893,-0.244904,0.600099,-0.172667,-0.232441
0.280894,-0.18372,-0.245113,0.600099,-0.172667,-0.232441
0.28235,-0.178845,-0.246123,0.600099,-0.172667,-0.232441
0.281981,-0.173675,-0.246312,0.600099,-0.172667,-0.232441
0.277584,-0.152675,-0.245744,0.600618,-0.155647,-0.232835
-0.733601,-0.563796,0.248562,-0.759559,-0.547472,0.289719
0.327366,-0.270537,-0.247447,0.596584,-0.238166,-0.229642
0.325577,-0.264695,-0.24704,0.596584,-0.238166,-0.229642
0.326457,-0.259489,-0.247788,0.596584,-0.238166,-0.229642
0.328154,-0.249064,-0.249256,0.596584,-0.238166,-0.229642
0.328072,-0.243652,-0.249585,0.596584,-0.238166,-0.229642
0.272947,0.0589497,-0.245344,0.599193,0.0693531,-0.231041
-0.635114,-0.540813,0.20356,-0.753966,-0.54397,0.296998
-0.292506,-0.4379,0.0473286,-0.226267,-0.445056,0.0494312
0.360763,-0.265534,-0.248992,0.596584,-0.238166,-0.229642
0.355231,-0.247735,-0.247753,0.596584,-0.238166,-0.229642
0.356848,-0.237075,-0.249161,0.596584,-0.238166,-0.229642
0.354906,-0.231201,-0.248701,0.596584,-0.238166,-0.229642
0.346672,-0.186296,-0.24807,0.600099,-0.172667,-0.232441
0.342691,-0.1803,-0.24673,0.600099,-0.172667,-0.232441
0.343241,-0.175025,-0.247317,0.600099,-0.172667,-0.232441
0.343771,-0.169746,-0.247896,0.600099,-0.172667,-0.232441
0.344278,-0.164465,-0.248466,0.600099,-0.172667,-0.232441
0.344765,-0.159181,-0.249027,0.600099,-0.172667,-0.232441
0.305369,0.0769411,-0.247412,0.599193,0.0693531,-0.231041
-0.958089,0.361062,0.284971,-0.961812,0.361765,0.313966
0.383417,-0.179604,-0.250597,0.600099,-0.172667,-0.232441
0.372065,-0.172451,-0.246244,0.600099,-0.172667,-0.232441
0.372589,-0.167056,-0.246812,0.600099,-0.172667,-0.232441
0.285677,0.549822,-0.255981,0.605872,0.571069,-0.235371
0.283303,0.55488,-0.255299,0.605872,0.571069,-0.235371
-0.511303,0.412766,0.0906266,-0.392062,0.411892,0.137572
-0.90371,-0.578763,0.318011,-0.899085,-0.57479,0.319852
-0.295652,-0.511388,0.063414,-0.226968,-0.511115,0.0608623
-0.295016,-0.507785,0.0629274,-0.226968,-0.511115,0.0608623
0.426049,-0.26513,-0.24915,0.596584,-0.238166,-0.229642
0.42053,-0.252392,-0.247673,0.596584,-0.238166,-0.229642
0.421381,-0.246797,-0.248373,0.596584,-0.238166,-0.229642
0.407468,-0.159322,-0.248107,0.600099,-0.172667,-0.232441
0.386699,-0.0581117,-0.245875,0.596049,-0.0679019,-0.228745
0.368442,0.082672,-0.247149,0.599193,0.0693531,-0.231041
0.326611,0.444461,-0.252518,0.603996,0.418938,-0.234184
0.341765,0.45683,-0.25953,0.603996,0.418938,-0.234184
0.292033,0.684207,-0.253251,0.611556,0.680417,-0.23536
0.456007,-0.24024,-0.248473,0.596584,-0.238166,-0.229642
0.448546,-0.232978,-0.245933,0.596584,-0.238166,-0.229642
0.448053,-0.215372,-0.246805,0.596584,-0.238166,-0.229642
0.442357,-0.173959,-0.247043,0.600099,-0.172667,-0.232441
0.442898,-0.168275,-0.247604,0.600099,-0.172667,-0.232441
0.44249,-0.16247,-0.247793,0.600099,-0.172667,-0.232441
0.399852,0.169438,-0.250905,0.602748,0.177948,-0.233761
0.399003,0.174954,-0.2509,0.602748,0.177948,-0.233761
0.365446,0.440752,-0.253627,0.603996,0.418938,-0.234184
0.363499,0.44613,-0.253176,0.603996,0.418938,-0.234184
0.364979,0.4529,-0.254178,0.603996,0.418938,-0.234184
0.362983,0.458277,-0.253707,0.603996,0.418938,-0.234184
0.32982,0.685098,-0.254225,0.611556,0.680417,-0.23536
0.47761,-0.1656,-0.246864,0.600099,-0.172667,-0.232441
0.482286,-0.113114,-0.251773,0.602622,-0.125549,-0.234449
0.451029,0.0612326,-0.249943,0.599193,0.0693531,-0.231041
0.450619,0.0669572,-0.250122,0.599193,0.0693531,-0.231041
0.431888,0.168565,-0.248856,0.602748,0.177948,-0.233761
0.431042,0.174209,-0.248861,0.602748,0.177948,-0.233761
0.371952,0.687633,-0.256246,0.611723,0.695109,-0.239989
0.373002,0.695502,-0.257117,0.611723,0.695109,-0.239989
-1.31357,0.501878,0.407962,-1.25236,0.379892,0.355353
0.566469,-0.434024,-0.250235,0.604552,-0.427366,-0.236869
0.566273,-0.427257,-0.250549,0.604552,-0.427366,-0.236869
0.519886,-0.16352,-0.248232,0.600099,-0.172667,-0.232441
0.436295,0.539182,-0.257085,0.607928,0.522777,-0.237234
0.405035,0.690986,-0.254038,0.611723,0.695109,-0.239989
