-1.21226,-1.41514,1.31488,-1.22384,-1.41333,1.31641
-1.21647,-1.73732,1.24377,-1.21528,-1.73523,1.24247
-1.19519,-1.82988,1.20506,-1.20018,-1.83215,1.20684
-1.1915,-2.04265,1.15285,-1.18995,-2.0431,1.15702
-0.0408297,-1.24717,0.401761,-0.0342138,-1.25711,0.332642
0.350508,-1.294,0.0729008,0.363478,-1.29531,0.0709453
0.443044,-1.48366,-0.0461727,0.441668,-1.48409,-0.0423416
0.690495,-1.51391,-0.254265,0.695512,-1.51335,-0.253176
0.695083,-1.50057,-0.254907,0.696108,-1.49921,-0.253588
0.707328,-1.45202,-0.253628,0.696583,-1.45517,-0.253834
0.718137,-1.39978,-0.250325,0.720631,-1.39941,-0.249084
0.721931,-1.38552,-0.25011,0.723027,-1.39055,-0.250782
0.730837,-1.36825,-0.253352,0.736239,-1.3665,-0.248829
0.734942,-1.35773,-0.254254,0.737579,-1.35596,-0.249744
0.737587,-1.33787,-0.251809,0.734848,-1.33788,-0.247783
0.755551,-1.27879,-0.252742,0.756443,-1.28194,-0.2519
0.758666,-1.2655,-0.2522,0.75066,-1.26003,-0.247874
0.764788,-1.21096,-0.244558,0.761559,-1.21305,-0.243815
0.779741,-1.18101,-0.249781,0.78169,-1.18302,-0.245889
0.809765,-1.0477,-0.24334,0.805712,-1.04292,-0.245136
0.81832,-1.02462,-0.244955,0.817091,-1.02402,-0.240305
0.824754,-1.01278,-0.247445,0.823827,-1.01297,-0.246687
0.84409,-0.93318,-0.244744,0.844383,-0.936432,-0.244079
0.846605,-0.926398,-0.245219,0.844383,-0.936432,-0.244079
0.852587,-0.888138,-0.24123,0.861964,-0.886812,-0.243248
0.856305,-0.885667,-0.243679,0.861964,-0.886812,-0.243248
0.896045,-0.716021,-0.236731,0.886422,-0.711215,-0.241683
0.905235,-0.671681,-0.233942,0.905624,-0.670968,-0.240854
0.908225,-0.669056,-0.235765,0.905624,-0.670968,-0.240854
0.910819,-0.66564,-0.237082,0.908174,-0.666532,-0.242273
1.06286,-0.0872331,-0.22684,1.07137,-0.0854921,-0.23149
1.06462,-0.0843683,-0.227603,1.07137,-0.0854921,-0.23149
1.14771,0.190144,-0.231623,1.14423,0.184917,-0.236469
1.16142,0.247423,-0.229516,1.17291,0.251019,-0.234534
1.16311,0.2687,-0.22597,1.1757,0.280339,-0.235662
1.16687,0.273127,-0.228002,1.1757,0.280339,-0.235662
1.19463,0.383856,-0.224948,1.17902,0.381337,-0.23686
1.23721,0.52494,-0.226907,1.25293,0.525797,-0.234071
1.24909,0.553698,-0.229911,1.25711,0.554713,-0.235677
1.25966,0.596391,-0.228629,1.26515,0.593014,-0.238805
1.26446,0.608811,-0.229652,1.26369,0.606375,-0.238194
1.27362,0.629145,-0.232398,1.26969,0.630681,-0.240539
1.2732,0.652875,-0.226566,1.26193,0.648297,-0.237402
1.33457,0.835177,-0.234268,1.34262,0.836437,-0.237122
1.33458,0.841044,-0.232912,1.34262,0.836437,-0.237122
1.33252,0.845082,-0.230306,1.34262,0.836437,-0.237122
1.34588,0.869191,-0.235587,1.33995,0.868374,-0.23605
1.3444,0.873896,-0.233299,1.34117,0.8777,-0.236488
1.3476,0.882967,-0.233799,1.34313,0.887584,-0.237204
1.34607,0.887679,-0.231468,1.34313,0.887584,-0.237204
1.35663,0.916442,-0.233392,1.34926,0.90907,-0.239458
1.36358,0.929533,-0.236012,1.34272,0.930934,-0.236956
1.38376,1.00292,-0.235434,1.3851,1.0036,-0.237298
1.38503,1.01115,-0.234563,1.38638,1.01394,-0.237743
1.38433,1.01738,-0.232557,1.38638,1.01394,-0.237743
1.38745,1.02767,-0.23271,1.3857,1.03242,-0.237454
1.39562,1.04343,-0.235705,1.38605,1.04226,-0.23756
1.3948,1.04973,-0.233582,1.38481,1.05095,-0.237093
1.4022,1.06494,-0.236075,1.39131,1.07547,-0.239405
