x1,y1,z1,x2,y2,z2
0.063029,-2.62652,1.20487,0.0922628,-2.56849,1.20447
0.118815,-2.65727,1.183,0.173116,-2.62623,1.17619
0.167796,-2.69956,1.17124,0.19437,-2.63936,1.17704
1.04024,-0.965179,-0.247985,1.05243,-0.963344,-0.244715
0.989466,-0.898861,-0.246722,0.977,-0.898264,-0.245878
0.959241,-0.854092,-0.248544,0.956409,-0.860136,-0.247432
0.902461,-0.783383,-0.245455,0.904854,-0.785348,-0.243418
0.896543,-0.773931,-0.246145,0.902999,-0.77665,-0.242353
0.879598,-0.752487,-0.245389,0.883142,-0.756498,-0.243045
0.857997,-0.723053,-0.245446,0.859065,-0.726255,-0.240898
0.814813,-0.660806,-0.247214,0.82388,-0.660073,-0.242907
0.800811,-0.648384,-0.244014,0.803687,-0.647467,-0.241983
0.77817,-0.610358,-0.247562,0.782746,-0.611655,-0.242465
0.699403,-0.509477,-0.244633,0.698024,-0.510397,-0.238717
0.631617,-0.418333,-0.244217,0.622772,-0.422228,-0.236304
-0.275051,0.826296,-0.251065,-0.278024,0.828363,-0.249576
-0.300679,0.862962,-0.251981,-0.300346,0.870067,-0.255301
-0.421605,1.038,-0.257287,-0.42226,1.03549,-0.257086
-0.426275,1.0398,-0.255083,-0.429829,1.04231,-0.25592
-0.43113,1.04432,-0.254077,-0.429829,1.04231,-0.25592
-0.441733,1.06429,-0.256788,-0.439004,1.06389,-0.256836
-0.446434,1.06511,-0.254086,-0.439004,1.06389,-0.256836
-0.452106,1.07781,-0.256519,-0.448101,1.075,-0.257581
-0.461761,1.0812,-0.251794,-0.464895,1.08152,-0.255921
-0.473412,1.10469,-0.255528,-0.474929,1.10491,-0.256877
-0.479555,1.11826,-0.258072,-0.476184,1.11897,-0.258272
-0.491341,1.13802,-0.259902,-0.495177,1.14125,-0.258056
-0.503198,1.15589,-0.260764,-0.507206,1.15838,-0.26037
-0.50855,1.15927,-0.258878,-0.507206,1.15838,-0.26037
-0.527558,1.19051,-0.261525,-0.528998,1.18666,-0.261868
-0.534215,1.20212,-0.262778,-0.529685,1.20007,-0.262538
-0.593797,1.28181,-0.262206,-0.585734,1.28241,-0.261072
-0.630787,1.33409,-0.263213,-0.629717,1.33408,-0.267328
-0.638777,1.34633,-0.263891,-0.639641,1.34439,-0.264456
-0.646299,1.35576,-0.263514,-0.641384,1.36165,-0.265891
-0.656354,1.37721,-0.26731,-0.652171,1.37457,-0.264195
-0.663093,1.38197,-0.265174,-0.670879,1.37686,-0.268479
-2.4451,1.51111,0.848149,-2.44692,1.50657,0.857256
-2.49061,1.46307,0.901547,-2.47771,1.455,0.894042
-2.7467,1.1131,1.24076,-2.72057,1.10431,1.24922
-2.7945,1.0556,1.30027,-2.77014,1.0264,1.30262
-0.0142791,-2.57018,1.20825,0.0296412,-2.53583,1.19578
-0.0040037,-2.57295,1.20293,0.0296412,-2.53583,1.19578
0.169693,-2.70181,1.15207,0.214639,-2.65204,1.16405
0.193916,-2.71881,1.14452,0.230985,-2.65906,1.14931
0.319125,-1.34332,0.408586,0.341885,-1.32001,0.415872
1.06426,-0.967533,-0.251786,1.05243,-0.963344,-0.244715
1.00402,-0.902349,-0.243908,1.00251,-0.901433,-0.246342
0.983756,-0.863128,-0.249491,0.991217,-0.859746,-0.240485
0.967439,-0.847026,-0.246618,0.97249,-0.847375,-0.243402
0.912075,-0.777386,-0.244012,0.902999,-0.77665,-0.242353
0.872452,-0.719698,-0.245885,0.878943,-0.712647,-0.24052
0.83689,-0.672505,-0.245383,0.842058,-0.67096,-0.242218
0.827129,-0.662018,-0.244072,0.82388,-0.660073,-0.242907
0.813107,-0.649579,-0.240936,0.82074,-0.651392,-0.24094
0.795756,-0.608285,-0.249391,0.805225,-0.607382,-0.242864
0.75951,-0.570756,-0.243845,0.761564,-0.570622,-0.239581
0.756102,-0.564041,-0.244841,0.761529,-0.56513,-0.239544
0.706232,-0.497911,-0.244114,0.715394,-0.499814,-0.240732
0.675633,-0.4526,-0.245923,0.672495,-0.455291,-0.241127
0.631499,-0.396026,-0.244351,0.638505,-0.394166,-0.235819
0.430528,-0.133482,-0.239537,0.594278,-0.126981,-0.226612
0.420296,-0.11815,-0.240228,0.594278,-0.126981,-0.226612
-0.142204,0.658908,-0.246862,-0.141515,0.658513,-0.244433
-0.146828,0.66984,-0.249081,-0.152337,0.671128,-0.246001
-0.226177,0.773717,-0.247283,-0.226167,0.774552,-0.24844
-0.2299,0.77524,-0.245604,-0.226167,0.774552,-0.24844
-0.262645,0.834211,-0.252531,-0.263765,0.833078,-0.249461
-0.398794,1.02528,-0.255559,-0.398399,1.03158,-0.258206
-0.408471,1.03811,-0.255416,-0.411273,1.03929,-0.253332
-0.423635,1.06275,-0.257352,-0.425584,1.06499,-0.261314
-0.449657,1.09808,-0.257369,-0.450617,1.103,-0.260566
-0.45495,1.10438,-0.256946,-0.450617,1.103,-0.260566
