x1,y1,z1,x2,y2,z2
1.25164,0.554703,-0.229909,1.25711,0.554713,-0.235677
1.26225,0.597387,-0.228627,1.26528,0.600099,-0.238844
1.27624,0.630129,-0.232394,1.26969,0.630681,-0.240539
1.27584,0.653859,-0.226563,1.26193,0.648297,-0.237402
1.33738,0.836107,-0.234261,1.34262,0.836437,-0.237122
1.33738,0.841973,-0.232905,1.34262,0.836437,-0.237122
1.33533,0.846014,-0.2303,1.34262,0.836437,-0.237122
1.34871,0.870111,-0.235579,1.33995,0.868374,-0.23605
1.34724,0.874817,-0.233292,1.34117,0.8777,-0.236488
1.35044,0.883886,-0.233791,1.34313,0.887584,-0.237204
1.34892,0.888599,-0.23146,1.34313,0.887584,-0.237204
1.3595,0.917352,-0.233384,1.34926,0.90907,-0.239458
1.36646,0.930438,-0.236003,1.38209,0.919406,-0.236381
1.38671,1.00381,-0.235424,1.3851,1.0036,-0.237298
1.38799,1.01203,-0.234553,1.38638,1.01394,-0.237743
1.3873,1.01826,-0.232547,1.38638,1.01394,-0.237743
1.39042,1.02855,-0.232701,1.38991,1.02604,-0.239002
1.39861,1.04431,-0.235695,1.38605,1.04226,-0.23756
1.3978,1.0506,-0.233572,1.38481,1.05095,-0.237093
1.40521,1.06581,-0.236065,1.39131,1.07547,-0.239405
1.4138,1.08247,-0.239182,1.42402,1.07727,-0.234489
1.41917,1.11851,-0.235179,1.42578,1.10865,-0.235041
1.42118,1.12845,-0.234503,1.43934,1.12954,-0.239773
1.42127,1.13631,-0.232759,1.43375,1.1457,-0.237771
1.42813,1.15197,-0.234697,1.43127,1.15408,-0.23688
1.42751,1.15917,-0.232525,1.42652,1.16063,-0.235191
1.42809,1.1678,-0.230989,1.42247,1.16776,-0.233753
1.45506,1.24109,-0.235893,1.47464,1.23982,-0.234627
1.48842,1.35424,-0.236742,1.47833,1.35805,-0.23563
1.00503,0.875127,0.0447341,1.0103,0.876849,0.0406996
0.878866,1.06115,0.19037,0.872972,1.06007,0.18482
0.863553,1.64271,0.33773,0.864912,1.64556,0.349846
0.815224,1.86289,0.428066,0.807085,1.86971,0.422428
-1.22701,-1.3713,1.32815,-1.22211,-1.37551,1.33865
-1.20351,-1.8313,1.2033,-1.20018,-1.83215,1.20684
-1.18473,-2.12538,1.12046,-1.18398,-2.1235,1.11645
-1.18167,-2.2256,1.09491,-1.18373,-2.22838,1.09679
-0.0413107,-1.221,0.407124,-0.0353852,-1.22077,0.334443
0.377237,-1.55932,-0.00810889,0.38015,-1.55597,-0.00503823
0.694565,-1.5281,-0.256675,0.697519,-1.53366,-0.254733
0.698299,-1.50621,-0.254645,0.696108,-1.49921,-0.253588
0.70284,-1.49286,-0.255231,0.696108,-1.49921,-0.253588
0.721076,-1.40162,-0.248921,0.720631,-1.39941,-0.249084
0.724261,-1.38266,-0.247123,0.723027,-1.39055,-0.250782
0.728488,-1.37216,-0.248112,0.733966,-1.37537,-0.247255
0.732649,-1.36166,-0.249048,0.736239,-1.3665,-0.248829
0.735927,-1.34554,-0.247978,0.734848,-1.33788,-0.247783
0.7391,-1.32943,-0.246826,0.735589,-1.32655,-0.248275
0.747327,-1.31122,-0.249266,0.751286,-1.30923,-0.248423
0.750084,-1.29421,-0.24757,0.748577,-1.29214,-0.24652
0.753189,-1.27999,-0.2468,0.756443,-1.28194,-0.2519
0.756672,-1.26857,-0.246977,0.75066,-1.26003,-0.247874
0.760403,-1.259,-0.247782,0.769012,-1.25959,-0.248933
0.769036,-1.21831,-0.24537,0.761559,-1.21305,-0.243815
0.782321,-1.17917,-0.247065,0.78169,-1.18302,-0.245889
0.807326,-1.06486,-0.2409,0.801114,-1.06481,-0.242689
0.813739,-1.05126,-0.242938,0.806375,-1.05296,-0.245459
0.817699,-1.02874,-0.240943,0.817091,-1.02402,-0.240305
0.820971,-1.02283,-0.242221,0.817091,-1.02402,-0.240305
0.82303,-1.01248,-0.241497,0.821977,-1.01215,-0.242816
0.826701,-1.00835,-0.243503,0.825291,-1.00729,-0.244512
0.834879,-0.969707,-0.241198,0.840474,-0.973602,-0.2418
0.843698,-0.936471,-0.240654,0.844383,-0.936432,-0.244079
0.847056,-0.932304,-0.242401,0.844383,-0.936432,-0.244079
0.853714,-0.923933,-0.245839,0.85915,-0.91538,-0.24165
0.859308,-0.884801,-0.241339,0.861964,-0.886812,-0.243248
0.897456,-0.720976,-0.234365,0.902449,-0.727239,-0.239204
0.899173,-0.715183,-0.234415,0.905213,-0.722817,-0.240743
0.91185,-0.677892,-0.236046,0.904508,-0.676502,-0.240241
0.925668,-0.629289,-0.235993,0.925231,-0.631472,-0.239291
0.93074,-0.607235,-0.235003,0.939708,-0.607296,-0.234591
1.06473,-0.103528,-0.22702,1.07345,-0.106119,-0.232502
1.06972,-0.0841945,-0.226588,1.07137,-0.0854921,-0.23149
1.07075,-0.0810542,-0.226697,1.07137,-0.0854921,-0.23149
1.17193,0.266963,-0.228118,1.1797,0.269748,-0.237392
1.17179,0.270446,-0.227201,1.17861,0.275263,-0.236915
1.16849,0.273152,-0.223923,1.1757,0.280339,-0.235662
1.16833,0.276612,-0.222993,1.1757,0.280339,-0.235662
1.16815,0.280069,-0.222054,1.1757,0.280339,-0.235662
1.26811,0.59502,-0.2301,1.26515,0.593014,-0.238805
1.27648,0.628657,-0.229104,1.26969,0.630681,-0.240539
1.27376,0.63631,-0.225152,1.26629,0.636138,-0.239168
1.28107,0.646221,-0.22876,1.29713,0.649382,-0.236098
1.28256,0.656995,-0.227481,1.29713,0.649382,-0.236098
1.33908,0.835626,-0.231901,1.34262,0.836437,-0.237122
1.33976,0.842101,-0.23096,1.34262,0.836437,-0.237122
1.34354,0.869373,-0.227732,1.33995,0.868374,-0.23605
1.34878,0.880286,-0.229441,1.34117,0.8777,-0.236488
1.35732,0.894393,-0.233073,1.34662,0.898571,-0.238491
1.36016,0.909571,-0.231872,1.34926,0.90907,-0.239458
1.35787,0.913687,-0.229079,1.34926,0.90907,-0.239458
1.35822,0.920349,-0.227825,1.34554,0.915278,-0.238049
1.36119,0.929597,-0.228084,1.34272,0.930934,-0.236956
1.3832,0.99114,-0.231657,1.38143,0.991591,-0.235988
1.38841,1.00332,-0.233055,1.3851,1.0036,-0.237298
1.39292,1.0149,-0.234022,1.38638,1.01394,-0.237743
1.40317,1.03258,-0.238209,1.38991,1.02604,-0.239002
1.40175,1.0382,-0.235776,1.38605,1.04226,-0.23756
1.39968,1.04315,-0.232964,1.38605,1.04226,-0.23756
1.40183,1.05985,-0.23085,1.38481,1.05095,-0.237093
1.40918,1.0751,-0.233265,1.42402,1.07727,-0.234489
1.41076,1.08422,-0.232442,1.42492,1.0879,-0.234783
1.41819,1.10741,-0.233088,1.42578,1.10865,-0.235041
1.41837,1.11523,-0.231434,1.42578,1.10865,-0.235041
1.42974,1.1357,-0.235886,1.43845,1.13913,-0.239438
1.42795,1.14147,-0.233108,1.43375,1.1457,-0.237771
1.43666,1.15929,-0.236027,1.43127,1.15408,-0.23688
1.43415,1.16438,-0.232836,1.42652,1.16063,-0.235191
1.43224,1.17018,-0.229962,1.42247,1.16776,-0.233753
1.45408,1.22888,-0.234048,1.47382,1.22809,-0.234372
1.45677,1.24061,-0.233516,1.47464,1.23982,-0.234627
1.49072,1.3545,-0.234657,1.47833,1.35805,-0.23563
0.863165,1.64282,0.337518,0.864912,1.64556,0.349846
-1.21897,-1.48943,1.2725,-1.22022,-1.49718,1.26777
-1.19935,-1.82768,1.18075,-1.19974,-1.83202,1.18552
-1.19445,-1.95975,1.14711,-1.20047,-1.96201,1.14802
-1.18366,-2.17859,1.08925,-1.18719,-2.17252,1.09936
0.353265,-1.33617,0.0666086,0.359639,-1.33514,0.0635624
0.386684,-1.54399,-0.00661812,0.384101,-1.54731,-0.007853
0.704655,-1.52179,-0.252483,0.714145,-1.52799,-0.255671
0.709472,-1.51032,-0.253697,0.708813,-1.50074,-0.251691
0.737053,-1.40073,-0.250746,0.740307,-1.40118,-0.25177
0.741186,-1.38925,-0.25142,0.740307,-1.40118,-0.25177
0.743851,-1.36841,-0.248822,0.736239,-1.3665,-0.248829
0.758625,-1.31882,-0.249296,0.767008,-1.3161,-0.247723
0.761181,-1.30085,-0.24726,0.766135,-1.30229,-0.247103
0.771132,-1.26372,-0.246741,0.769012,-1.25959,-0.248933
0.778238,-1.24362,-0.247814,0.779574,-1.24603,-0.24465
0.783473,-1.21524,-0.245545,0.786159,-1.22285,-0.248919
0.825221,-1.07947,-0.247869,0.826394,-1.08183,-0.244906
0.825714,-1.06188,-0.244293,0.828238,-1.06531,-0.245881
0.832492,-1.03158,-0.242807,0.824308,-1.0315,-0.24703
0.836493,-1.0283,-0.245224,0.842273,-1.02832,-0.243017
0.838506,-1.01792,-0.244472,0.845808,-1.01482,-0.245124
0.839453,-1.00402,-0.242085,0.845259,-1.00623,-0.240762
0.849175,-0.971465,-0.242415,0.84381,-0.970099,-0.240129
0.882631,-0.83638,-0.238351,0.888249,-0.831182,-0.243008
0.936626,-0.610784,-0.230084,0.938877,-0.612856,-0.23416
0.970557,-0.487031,-0.228951,0.975624,-0.476728,-0.228161
1.04996,-0.191876,-0.225048,1.04523,-0.189638,-0.232744
1.08049,-0.0984597,-0.22807,1.07386,-0.101039,-0.232683
1.1005,-0.0204122,-0.226258,1.10973,-0.0200544,-0.235477
1.17476,0.244229,-0.225172,1.1739,0.245531,-0.23497
1.18151,0.259743,-0.226998,1.1764,0.257502,-0.236011
1.18138,0.26326,-0.226105,1.18077,0.264228,-0.237859
1.1852,0.26769,-0.228118,1.1797,0.269748,-0.237392
1.18488,0.274751,-0.226275,1.17861,0.275263,-0.236915
1.19702,0.310497,-0.227793,1.17697,0.30967,-0.23614
1.20035,0.318824,-0.228544,1.20937,0.334693,-0.231781
1.20003,0.322407,-0.227479,1.20937,0.334693,-0.231781
1.20212,0.334152,-0.226482,1.20937,0.334693,-0.231781
1.20645,0.339288,-0.228746,1.20802,0.34032,-0.23121
1.22501,0.407428,-0.228018,1.22234,0.406023,-0.236965
1.2318,0.430172,-0.228251,1.21913,0.429979,-0.235593
1.26568,0.544231,-0.229259,1.25552,0.540402,-0.235073
1.27638,0.582231,-0.229136,1.26498,0.585941,-0.238753
1.27517,0.58607,-0.227313,1.26498,0.585941,-0.238753
1.27394,0.5899,-0.22548,1.26515,0.593014,-0.238805
1.2764,0.596088,-0.226025,1.26515,0.593014,-0.238805
1.29363,0.645593,-0.228462,1.29713,0.649382,-0.236098
1.30226,0.676439,-0.228308,1.29893,0.679912,-0.236729
1.30144,0.680887,-0.226665,1.29893,0.679912,-0.236729
1.31055,0.69776,-0.230046,1.29835,0.6946,-0.236474
1.35263,0.836245,-0.232019,1.34262,0.836437,-0.237122
1.35738,0.852313,-0.232147,1.34724,0.847733,-0.238832
1.36267,0.869112,-0.232526,1.34188,0.861154,-0.236789
1.36168,0.880468,-0.229189,1.34313,0.887584,-0.237204
1.36487,0.889574,-0.229653,1.34662,0.898571,-0.238491
1.37072,0.901223,-0.231637,1.38238,0.901934,-0.236523
1.36843,0.905384,-0.228893,1.38238,0.901934,-0.236523
1.37485,0.917755,-0.231166,1.38209,0.919406,-0.236381
1.37317,0.922565,-0.228759,1.38209,0.919406,-0.236381
1.37147,0.927365,-0.226339,1.38209,0.919406,-0.236381
1.39756,0.985971,-0.233704,1.38236,0.982998,-0.236346
1.40285,0.998131,-0.23514,1.3851,1.0036,-0.237298
1.40416,1.00638,-0.234314,1.3851,1.0036,-0.237298
1.40348,1.01265,-0.232357,1.38638,1.01394,-0.237743
1.41121,1.02762,-0.235086,1.42018,1.02571,-0.233246
1.40915,1.03259,-0.232334,1.42018,1.02571,-0.233246
1.42105,1.05945,-0.235671,1.43255,1.05418,-0.237542
1.4208,1.06652,-0.23388,1.42844,1.07074,-0.236058
1.42243,1.07564,-0.233113,1.42402,1.07727,-0.234489
1.43799,1.12281,-0.234746,1.43934,1.12954,-0.239773
1.44376,1.13699,-0.236108,1.43845,1.13913,-0.239438
1.44634,1.15568,-0.233925,1.43127,1.15408,-0.23688
1.46017,1.20407,-0.233925,1.46898,1.20227,-0.232781
1.46884,1.23105,-0.234683,1.47382,1.22809,-0.234372
1.47154,1.2428,-0.234164,1.47464,1.23982,-0.234627
1.50058,1.341,-0.234937,1.51947,1.33172,-0.232344
-1.19859,-1.87356,1.15052,-1.19656,-1.87013,1.14538
-1.19845,-1.96678,1.12982,-1.20108,-1.96543,1.12912
-0.0427062,-1.15366,0.41669,-0.0406871,-1.14409,0.417248
-0.0430609,-1.17832,0.411518,-0.0406607,-1.14494,0.412254
0.359351,-1.25576,0.083587,0.355808,-1.26084,0.0795816
0.749375,-1.41405,-0.25263,0.751107,-1.41305,-0.248552
0.751814,-1.3913,-0.249488,0.755058,-1.39348,-0.251219
0.761877,-1.3456,-0.24717,0.764809,-1.33718,-0.246297
0.771854,-1.30465,-0.245832,0.766135,-1.30229,-0.247103
0.777058,-1.30246,-0.249368,0.782342,-1.29769,-0.246591
0.789711,-1.25194,-0.247984,0.797963,-1.24531,-0.245323
0.795081,-1.22443,-0.246056,0.786159,-1.22285,-0.248919
0.797345,-1.20932,-0.244467,0.801818,-1.20681,-0.247706
0.829667,-1.07989,-0.240851,0.826394,-1.08183,-0.244906
0.83223,-1.07036,-0.240724,0.827045,-1.07319,-0.245256
0.836158,-1.06619,-0.242837,0.828238,-1.06531,-0.245881
0.838622,-1.05665,-0.242635,0.839873,-1.05263,-0.241621
0.846411,-1.03075,-0.242931,0.849038,-1.02843,-0.242573
0.849919,-1.02566,-0.244516,0.849038,-1.02843,-0.242573
0.849797,-1.00821,-0.240568,0.845259,-1.00623,-0.240762
0.851903,-0.998727,-0.2401,0.847939,-1.00058,-0.242094
0.878901,-0.917449,-0.243003,0.890968,-0.918747,-0.244769
0.880986,-0.909767,-0.242918,0.88674,-0.906295,-0.242315
0.895706,-0.847717,-0.240584,0.889196,-0.846985,-0.243587
0.986793,-0.412737,-0.214876,0.979134,-0.412415,-0.229795
1.07351,-0.120357,-0.217289,1.06487,-0.120518,-0.228549
1.13775,0.0688623,-0.225121,1.14119,0.0706242,-0.235383
1.151,0.0955479,-0.229456,1.14045,0.0974746,-0.234997
1.15321,0.139978,-0.221354,1.13941,0.140583,-0.234448
1.19479,0.260374,-0.226881,1.18077,0.264228,-0.237859
1.19545,0.264117,-0.226564,1.18077,0.264228,-0.237859
1.19929,0.268592,-0.228538,1.21827,0.27138,-0.235582
1.19912,0.272177,-0.22762,1.21827,0.27138,-0.235582
1.19894,0.275759,-0.226692,1.21827,0.27138,-0.235582
1.20035,0.279727,-0.2269,1.21827,0.27138,-0.235582
1.21406,0.324016,-0.22771,1.20937,0.334693,-0.231781
1.21371,0.327648,-0.226635,1.20937,0.334693,-0.231781
1.21334,0.331277,-0.22555,1.20937,0.334693,-0.231781
1.2235,0.357338,-0.22764,1.21862,0.35551,-0.235541
1.22417,0.376788,-0.223869,1.22044,0.374434,-0.236253
1.226,0.381339,-0.224271,1.21893,0.380113,-0.235616
1.28043,0.562364,-0.226337,1.2899,0.560256,-0.233488
1.30252,0.608501,-0.233207,1.29801,0.606326,-0.236529
1.30268,0.613398,-0.232256,1.29979,0.614358,-0.237203
1.30209,0.61782,-0.230822,1.29979,0.614358,-0.237203
1.30445,0.624174,-0.231237,1.30069,0.62926,-0.23752
1.31496,0.670856,-0.229052,1.29833,0.672145,-0.236512
1.31613,0.686944,-0.226399,1.30116,0.688591,-0.237576
1.32812,0.706033,-0.231447,1.34116,0.707359,-0.236849
1.36901,0.839153,-0.233628,1.3848,0.843058,-0.237532
1.36691,0.843323,-0.231083,1.3848,0.843058,-0.237532
1.36548,0.848081,-0.228929,1.34724,0.847733,-0.238832
1.37092,0.85888,-0.23075,1.38459,0.851428,-0.237434
1.37494,0.868524,-0.231722,1.38644,0.869746,-0.238072
1.37822,0.877602,-0.232252,1.38644,0.869746,-0.238072
1.38077,0.886104,-0.232346,1.38891,0.888682,-0.238928
1.38124,0.892784,-0.23123,1.38606,0.895576,-0.237876
1.3875,0.911179,-0.232007,1.38345,0.911458,-0.236894
1.41604,1.00538,-0.233245,1.42778,1.01211,-0.23595
1.41666,1.01301,-0.232037,1.4236,1.01863,-0.234466
1.41855,1.02198,-0.231517,1.42018,1.02571,-0.233246
1.42563,1.03632,-0.233817,1.42018,1.02571,-0.233246
1.42916,1.05445,-0.232537,1.43255,1.05418,-0.237542
1.43085,1.06356,-0.231836,1.43283,1.06419,-0.237617
1.44311,1.09141,-0.235157,1.42492,1.0879,-0.234783
1.44528,1.10132,-0.234644,1.42578,1.10865,-0.235041
1.4506,1.11471,-0.235794,1.46872,1.11791,-0.232871
1.4482,1.11985,-0.232803,1.43934,1.12954,-0.239773
1.44831,1.12776,-0.231146,1.43934,1.12954,-0.239773
1.456,1.15203,-0.231723,1.46993,1.1499,-0.233214
1.48577,1.24418,-0.234363,1.47464,1.23982,-0.234627
1.49353,1.27973,-0.232511,1.47962,1.27773,-0.23624
1.49721,1.29312,-0.232393,1.47554,1.29698,-0.234813
1.51217,1.32965,-0.23588,1.51947,1.33172,-0.232344
1.51799,1.34618,-0.236729,1.52482,1.34832,-0.234066
-1.22429,-1.36929,1.25988,-1.22368,-1.37501,1.27056
-1.22076,-1.42832,1.24444,-1.22395,-1.42382,1.24753
-1.21363,-1.44717,1.23498,-1.22177,-1.44644,1.24567
-1.22203,-1.49318,1.23138,-1.22646,-1.49117,1.22866
-1.21926,-1.50355,1.22704,-1.22206,-1.49877,1.22488
-1.20929,-1.69641,1.1778,-1.21223,-1.70288,1.17789
0.689521,-1.65716,-0.249198,0.71876,-1.62598,-0.248298
0.695974,-1.65524,-0.253662,0.71876,-1.62598,-0.248298
0.701839,-1.64757,-0.256436,0.71876,-1.62598,-0.248298
0.758579,-1.40577,-0.247042,0.752671,-1.40242,-0.249601
0.764018,-1.40269,-0.250488,0.766841,-1.39295,-0.247796
0.77111,-1.37403,-0.249652,0.772365,-1.3767,-0.251467
0.787884,-1.30623,-0.24767,0.782342,-1.29769,-0.246591
0.790477,-1.2901,-0.246142,0.782342,-1.29769,-0.246591
0.794946,-1.28415,-0.248236,0.801361,-1.28567,-0.2476
0.798097,-1.27173,-0.247931,0.803607,-1.27757,-0.249023
0.799295,-1.25011,-0.244161,0.797963,-1.24531,-0.245323
0.804156,-1.24691,-0.247145,0.797963,-1.24531,-0.245323
0.84041,-1.10456,-0.24377,0.846566,-1.09924,-0.24578
0.844486,-1.10036,-0.245942,0.846566,-1.09924,-0.24578
0.851638,-1.06983,-0.244747,0.852127,-1.06884,-0.244004
0.856922,-1.03496,-0.241201,0.862479,-1.03867,-0.243906
0.860711,-1.03073,-0.243151,0.865784,-1.03367,-0.245849
0.862363,-1.01944,-0.241958,0.863118,-1.02143,-0.244244
0.874032,-0.977174,-0.24164,0.876369,-0.983523,-0.243761
0.88501,-0.936798,-0.241208,0.889045,-0.932926,-0.243699
0.948606,-0.657996,-0.228995,0.942049,-0.658787,-0.235955
0.98266,-0.550871,-0.231574,0.986728,-0.54608,-0.233941
0.983835,-0.545911,-0.231389,0.986728,-0.54608,-0.233941
1.03256,-0.355547,-0.227058,1.03741,-0.360748,-0.229388
1.05903,-0.234342,-0.220862,1.06281,-0.233619,-0.227842
1.06058,-0.231249,-0.221363,1.06281,-0.233619,-0.227842
1.06365,-0.225043,-0.222339,1.06285,-0.223172,-0.227836
1.0832,-0.176614,-0.226646,1.09406,-0.170471,-0.228723
1.08387,-0.15013,-0.22143,1.09029,-0.148942,-0.226975
1.08884,-0.126234,-0.220014,1.09614,-0.1288,-0.229573
1.10605,-0.103602,-0.228136,1.10209,-0.103286,-0.232209
1.10716,-0.10033,-0.228263,1.10341,-0.0981724,-0.232791
1.11259,-0.0730611,-0.226476,1.10421,-0.0720862,-0.233097
1.14041,0.0711187,-0.216328,1.14119,0.0706242,-0.235383
1.19366,0.218675,-0.22467,1.18216,0.218704,-0.238552
1.19204,0.221977,-0.222737,1.18216,0.218704,-0.238552
1.20371,0.249162,-0.225681,1.21713,0.235829,-0.235186
1.21671,0.284983,-0.227761,1.22328,0.284417,-0.237613
1.21648,0.288629,-0.226799,1.22212,0.29011,-0.237126
1.21972,0.300619,-0.226653,1.21974,0.30148,-0.236122
1.22554,0.309701,-0.229089,1.22177,0.313997,-0.236929
1.22523,0.313381,-0.228056,1.22177,0.313997,-0.236929
1.2249,0.317058,-0.227014,1.22177,0.313997,-0.236929
1.24429,0.377329,-0.22864,1.25377,0.383277,-0.234712
1.27036,0.474196,-0.227401,1.2578,0.474643,-0.236127
1.30197,0.575683,-0.229349,1.29476,0.576422,-0.235336
1.30826,0.598339,-0.229205,1.29946,0.59272,-0.23712
1.30695,0.6023,-0.227362,1.29801,0.606326,-0.236529
1.30863,0.608136,-0.227371,1.29801,0.606326,-0.236529
1.31328,0.615889,-0.229208,1.29979,0.614358,-0.237203
1.3164,0.622737,-0.230085,1.30069,0.62926,-0.23752
1.31576,0.627211,-0.228633,1.30069,0.62926,-0.23752
1.33046,0.682303,-0.227833,1.34211,0.684845,-0.237254
1.33326,0.689451,-0.228403,1.34211,0.684845,-0.237254
1.33164,0.693495,-0.226306,1.34211,0.684845,-0.237254
1.3373,0.702791,-0.228574,1.34116,0.707359,-0.236849
1.35439,0.758807,-0.229379,1.33684,0.759756,-0.235117
1.3625,0.78773,-0.229259,1.34865,0.78264,-0.239499
1.37575,0.833652,-0.229342,1.38498,0.834702,-0.237614
1.38202,0.844965,-0.231636,1.3848,0.843058,-0.237532
1.3887,0.869049,-0.231475,1.38644,0.869746,-0.238072
1.38835,0.88118,-0.228594,1.39092,0.881262,-0.239678
1.39502,0.893392,-0.230993,1.38891,0.888682,-0.238928
1.39682,0.901356,-0.230632,1.38606,0.895576,-0.237876
1.39758,0.914865,-0.228282,1.38345,0.911458,-0.236894
1.41152,0.934181,-0.234644,1.4274,0.937454,-0.235976
1.42799,0.990309,-0.234961,1.43211,0.996233,-0.23751
1.43002,0.999243,-0.234559,1.43211,0.996233,-0.23751
1.43979,1.03017,-0.235257,1.43532,1.04647,-0.238533
1.43964,1.03725,-0.233617,1.43532,1.04647,-0.238533
1.44553,1.06525,-0.232016,1.43283,1.06419,-0.237617
1.46047,1.09582,-0.236699,1.47857,1.09481,-0.23627
1.4682,1.13513,-0.23404,1.47238,1.14139,-0.234065
1.51207,1.2681,-0.238449,1.52454,1.26673,-0.234147
1.51402,1.2793,-0.237504,1.52298,1.27678,-0.233614
1.51776,1.2927,-0.237429,1.52359,1.28874,-0.233787
1.52772,1.34162,-0.234386,1.52482,1.34832,-0.234066
1.25136,1.12099,-0.073167,1.25552,1.12214,-0.0751585
0.877205,1.0729,0.199292,0.87315,1.06929,0.196259
0.825017,1.78301,0.392306,0.83141,1.78051,0.391423
0.820066,1.7886,0.397257,0.825236,1.79143,0.399519
0.880762,2.76326,0.562143,0.998699,2.77063,0.539221
-1.22887,-1.37057,1.23559,-1.22709,-1.36638,1.22888
-1.21975,-1.45015,1.21213,-1.21886,-1.44326,1.22197
-1.22019,-1.56789,1.18767,-1.21516,-1.56424,1.18044
-1.21458,-1.61645,1.17332,-1.20591,-1.61429,1.16914
-1.19906,-1.96915,1.08767,-1.20044,-1.97051,1.09099
-1.19151,-2.02507,1.07034,-1.19846,-2.02522,1.07064
0.368926,-1.33477,0.0680889,0.359639,-1.33514,0.0635624
0.431192,-1.51767,-0.0162019,0.434306,-1.51657,-0.0185737
0.703105,-1.66749,-0.247704,0.71876,-1.62598,-0.248298
0.763142,-1.47663,-0.251683,0.759705,-1.47236,-0.254604
0.779597,-1.42566,-0.253055,0.783857,-1.41564,-0.247868
0.782421,-1.4066,-0.25112,0.786743,-1.40746,-0.249744
0.786674,-1.36295,-0.245061,0.786315,-1.3671,-0.249366
0.804827,-1.30529,-0.246272,0.798675,-1.30514,-0.245923
0.805978,-1.28267,-0.242358,0.801361,-1.28567,-0.2476
0.810036,-1.27485,-0.243697,0.803607,-1.27757,-0.249023
0.854351,-1.11642,-0.242938,0.848683,-1.11239,-0.242211
0.862661,-1.08937,-0.243355,0.863477,-1.08651,-0.244608
0.86643,-1.08422,-0.245043,0.863477,-1.08651,-0.244608
0.868355,-1.07284,-0.244063,0.866384,-1.07129,-0.246292
0.871984,-1.05011,-0.241949,0.877454,-1.04671,-0.24414
0.873958,-1.03966,-0.2412,0.877454,-1.04671,-0.24414
0.878321,-1.03715,-0.24388,0.885483,-1.04092,-0.241904
0.882124,-1.03286,-0.245774,0.888214,-1.03512,-0.243458
0.899715,-0.963506,-0.244113,0.88787,-0.964847,-0.243099
0.934578,-0.795193,-0.234323,0.932797,-0.790362,-0.243788
0.994632,-0.568096,-0.230686,0.98975,-0.565773,-0.235516
0.997352,-0.565197,-0.232076,0.991947,-0.561017,-0.236618
