   -0.428141     -1.73797      1.30096    -0.425616     -1.73277      1.29938
   -0.425049     -1.75109      1.30046    -0.424903     -1.74615      1.29746
    0.779355     -1.18656     0.221885     0.779347     -1.18529     0.217991
    0.781635     -1.06901     0.201687     0.779233     -1.06976     0.202129
     1.35317     -1.22715    -0.243733      1.36938     -1.23225    -0.242718
     1.34998     -1.21175     -0.24351      1.36649     -1.20803      -0.2416
     1.29251    -0.945696    -0.237709      1.28353    -0.952866     -0.24019
     1.24951    -0.752712    -0.232422      1.24206    -0.747521    -0.238845
     1.25083    -0.747457    -0.234334      1.24206    -0.747521    -0.238845
     1.25338    -0.743551    -0.237032      1.24206    -0.747521    -0.238845
      1.2528    -0.736264    -0.237699      1.23915    -0.730617    -0.237632
     1.24474    -0.720954    -0.233456       1.2421    -0.724849    -0.238812
     1.23775    -0.700567    -0.230884      1.24098    -0.701837     -0.23831
     1.23763    -0.694074    -0.231794      1.23971    -0.693736    -0.237778
     1.23559    -0.685621    -0.231433      1.23511    -0.683816    -0.235895
     1.23792    -0.681774    -0.233953      1.23511    -0.683816    -0.235895
     1.17037    -0.370884    -0.226849      1.16726    -0.370013       -0.236
     1.12576    -0.168364    -0.221727      1.12488    -0.169328    -0.231031
     1.11453    -0.102926    -0.222687      1.12332    -0.104928    -0.230201
     1.11492   -0.0995148     -0.22354      1.12373   -0.0996499    -0.230372
      1.1153   -0.0960993    -0.224385      1.12413   -0.0943698    -0.230533
     1.09243    0.0148562    -0.222873      1.08986    0.0162753    -0.228755
     1.09243    0.0181934    -0.223391      1.08986    0.0162753    -0.228755
     1.08336    0.0488895    -0.220718      1.08732    0.0470232     -0.22753
     1.07386     0.111477    -0.222658      1.08413     0.113661    -0.225936
     1.06657     0.163669    -0.224792      1.05632     0.166997    -0.226152
     1.06479     0.170071    -0.224332      1.06103     0.172886    -0.228338
     1.06427     0.173319    -0.224408      1.06103     0.172886    -0.228338
     1.01114      0.47503    -0.227738      1.01271     0.476865    -0.230894
    0.974446      0.63301     -0.22218     0.968098     0.630122    -0.232993
    0.979184     0.659944    -0.230275     0.986033     0.651794    -0.229972
    0.976963     0.673995    -0.230639      0.96487     0.672593    -0.231224
     0.96201     0.725261    -0.226331     0.964041     0.725101    -0.230676
     0.95159     0.808389    -0.230718     0.948886      0.80798    -0.234928
    0.949497     0.819285    -0.230695     0.942633     0.817124    -0.231584
    0.949578     0.833915    -0.233041     0.939075     0.828699    -0.229667
    0.945014     0.833817    -0.229273     0.939075     0.828699    -0.229667
     0.94176     0.843261    -0.228068     0.935878      0.83323    -0.227957
    0.940768     0.849112    -0.228164     0.947764     0.851603    -0.234233
    0.941961      0.85875    -0.230647     0.945846     0.857443    -0.233201
     0.94067     0.872043    -0.231658     0.944645     0.871675     -0.23253
    0.935456     0.886691    -0.229653     0.940598     0.883361    -0.230353
    0.930162     0.926968    -0.231577     0.928105      0.93151    -0.235756
    0.894518      1.08874    -0.227475     0.905539      1.08753    -0.235445
    0.141214     -6.45062      1.55603     0.226921     -6.42057      1.54133
     1.35199     -1.22199    -0.239267      1.37012     -1.22206    -0.242969
     1.35351     -1.21375    -0.241777      1.36649     -1.20803      -0.2416
     1.32447     -1.10103    -0.235518       1.3222     -1.10159    -0.240247
      1.3166      -1.0347    -0.239345      1.32027     -1.04186    -0.239387
     1.25768     -0.75252    -0.234913      1.24206    -0.747521    -0.238845
     1.25345    -0.741151    -0.233213      1.24206    -0.747521    -0.238845
     1.24915    -0.723263    -0.232473       1.2421    -0.724849    -0.238812
      1.2453    -0.706168    -0.231975      1.24098    -0.701837     -0.23831
     1.24708    -0.701625    -0.234133      1.24098    -0.701837     -0.23831
     1.24885    -0.697073    -0.236277      1.24098    -0.701837     -0.23831
      1.2449    -0.686632    -0.234671      1.23971    -0.693736    -0.237778
      1.2243    -0.588587    -0.233019      1.23618     -0.59212    -0.236131
     1.16528    -0.326456    -0.225405      1.16333    -0.321832    -0.234211
      1.1299    -0.168933    -0.220897      1.12488    -0.169328    -0.231031
     1.13052    -0.165473    -0.221935      1.12283    -0.163639    -0.230114
     1.12064    -0.100326    -0.223948      1.12373   -0.0996499    -0.230372
     1.12103   -0.0968892    -0.224793      1.12373   -0.0996499    -0.230372
     1.09508    0.0184599    -0.221457      1.08986    0.0162753    -0.228755
     1.06538      0.17357    -0.221209      1.06103     0.172886    -0.228338
     0.97998     0.659037    -0.226594     0.986033     0.651794    -0.229972
    0.973416     0.673428    -0.223465      0.96487     0.672593    -0.231224
    0.971739     0.677015    -0.222652     0.963009     0.677768    -0.230248
    0.966334     0.710766     -0.22346     0.965922     0.713014    -0.231679
    0.948011     0.807233    -0.223426     0.945768      0.81256    -0.233261
    0.945351     0.810081    -0.221697     0.945768      0.81256    -0.233261
    0.949184     0.830572    -0.227989     0.939075     0.828699    -0.229667
    0.940856     0.846462    -0.223654     0.947764     0.851603    -0.234233
      0.9394     0.851554    -0.223253     0.945846     0.857443    -0.233201
    0.941457     0.862719    -0.226656     0.946628     0.865827    -0.233597
    0.937226     0.878848    -0.225699     0.940598     0.883361    -0.230353
    0.935618     0.883975     -0.22518     0.940598     0.883361    -0.230353
    0.931908     0.901697    -0.224893     0.922871      0.90207    -0.232972
    0.920064     0.985208     -0.22814     0.920499        0.982    -0.231497
    0.898793      1.09502    -0.227764     0.905542      1.09708    -0.235425
   -0.422722     -1.75701      1.26817    -0.417709     -1.76367      1.27738
    -0.41831     -1.76766      1.26626    -0.416008     -1.77283      1.27266
   -0.392247     -1.87747      1.26207    -0.390374     -1.88042      1.27109
   -0.390584     -1.89559      1.26348    -0.386577      -1.8979       1.2598
   -0.386621     -1.90877      1.26231     -0.38473     -1.90705      1.25431
   -0.350247     -2.08467      1.25989    -0.346603     -2.07748      1.24714
   -0.306982     -2.24438      1.24952    -0.298377     -2.24846      1.25289
  -0.0145507     -6.48924      1.65795     0.224623      -6.4239      1.69123
    0.127236     -6.45526       1.5397     0.226921     -6.42057      1.54133
    0.526648     -1.03667     0.401944     0.530263     -1.03904     0.402211
    0.786639     -1.08734     0.202203     0.782064      -1.0936     0.201871
      1.3669      -1.2255    -0.239799      1.37012     -1.22206    -0.242969
     1.34353     -1.12025    -0.237069      1.35998     -1.12942    -0.239032
     1.34737     -1.11601    -0.240773      1.35998     -1.12942    -0.239032
     1.30661    -0.945469    -0.234034       1.3152    -0.946188    -0.237251
     1.27108     -0.76777    -0.232554      1.27945    -0.775094    -0.238211
     1.26888    -0.751693    -0.233234       1.2774    -0.750468    -0.237354
     1.27023    -0.746375     -0.23511       1.2774    -0.750468    -0.237354
     1.25725    -0.686994    -0.233735       1.2717    -0.694071    -0.234996
     1.22014    -0.519264    -0.229488      1.23614    -0.517642    -0.235956
     1.19446    -0.404607    -0.226333      1.20001    -0.397323    -0.235467
     1.18902    -0.350531    -0.230166      1.19521    -0.347324    -0.233355
     1.18187    -0.324063    -0.228471      1.16914    -0.329307    -0.236718
     1.18155    -0.319528    -0.228902      1.18977    -0.310206     -0.23101
     1.17975    -0.314135    -0.228274      1.18977    -0.310206     -0.23101
     1.10833   0.00480176    -0.219521      1.12298   0.00615362    -0.229807
       1.093      0.11993    -0.224691      1.08729     0.119176    -0.227362
     1.04132     0.309654    -0.212149      1.03357     0.307775    -0.228019
     1.05133     0.324476    -0.222376      1.06223     0.320454    -0.228569
     1.03306     0.409365    -0.220631      1.03514     0.411243    -0.228545
     1.00638     0.584518     -0.22583       1.0103     0.582354    -0.229472
     1.00391     0.601945    -0.226493      1.01049     0.607329    -0.229509
    0.992333     0.652258    -0.224863     0.986033     0.651794    -0.229972
    0.990736      0.65589    -0.224138     0.986033     0.651794    -0.229972
    0.989124     0.659517      -0.2234     0.990357     0.661188    -0.232137
    0.982283     0.690704    -0.222657     0.986309     0.691216    -0.230023
    0.983358     0.709552    -0.226364     0.987869     0.712472    -0.230764
     0.98055     0.748722    -0.230046     0.983386     0.750329    -0.228413
    0.978066     0.751696    -0.228514     0.983386     0.750329    -0.228413
    0.959675     0.811868     -0.22294      0.96342     0.816511    -0.230149
     0.95447     0.869877    -0.227557     0.961563     0.875376    -0.229054
    0.950624     0.886886     -0.22706     0.940598     0.883361    -0.230353
    0.946895     0.896453    -0.225531     0.944578     0.895049    -0.232442
    0.938735     0.940536    -0.225686      0.93607     0.934858     -0.22783
    0.912253      1.09387    -0.227741     0.905542      1.09708    -0.235425
    0.908602       1.0966    -0.225241     0.905542      1.09708    -0.235425
   -0.436346     -1.74089      1.24956    -0.425012     -1.74518      1.26162
   -0.431184      -1.7499      1.24688     -0.42255     -1.75091      1.25497
    -0.42551     -1.77762      1.24655    -0.417596     -1.76229       1.2416
   -0.412143     -1.81029      1.24098     -0.40617     -1.81332       1.2453
    -0.40959     -1.84632       1.2443     -0.39641     -1.85465       1.2524
   -0.399446     -1.86676      1.23943    -0.391428     -1.86595      1.23802
   -0.217547     -3.04585      1.27169     -0.21889     -3.04957      1.26538
 0.000235916     -3.11971      1.11345   0.00102073     -3.11768      1.11715
    0.445132     -1.04341     0.462452     0.449982     -1.04894     0.456742
    0.822725     -1.03155     0.167501     0.822819     -1.03401     0.164569
     1.39035     -1.26128    -0.239457      1.41138     -1.26599    -0.241749
     1.38784     -1.23582    -0.241259      1.36938     -1.23225    -0.242718
     1.38514     -1.22116    -0.241317      1.37012     -1.22206    -0.242969
     1.35554     -1.09862    -0.236365      1.36482     -1.10325    -0.240759
     1.35488     -1.08822     -0.23738      1.35657     -1.07681    -0.237664
     1.35078     -1.07327    -0.236402      1.35657     -1.07681    -0.237664
     1.31471    -0.898546    -0.234104      1.31539    -0.902543    -0.237231
     1.30409    -0.855059    -0.232257      1.31872    -0.853792    -0.238394
     1.29417    -0.792478    -0.233763      1.27951    -0.798892    -0.238285
      1.2853    -0.768741    -0.230361      1.28178    -0.768668    -0.239111
      1.2875    -0.757307    -0.233758      1.28003    -0.759795    -0.238402
     1.28699     -0.74992    -0.234446       1.2774    -0.750468    -0.237354
     1.27368    -0.709406    -0.230073      1.27671     -0.71187    -0.237001
     1.27424    -0.703462     -0.23138      1.27795    -0.705027    -0.237469
     1.26751    -0.683846    -0.229043      1.27451    -0.688173    -0.236086
      1.2499    -0.577096    -0.231079      1.23499     -0.57779    -0.235619
     1.22514    -0.470618    -0.227519      1.23471    -0.464704     -0.23526
      1.2247    -0.465203    -0.227971      1.23471    -0.464704     -0.23526
     1.22423    -0.459799    -0.228404      1.23471    -0.464704     -0.23526
     1.20801    -0.380644    -0.227454       1.2003     -0.37908    -0.235547
     1.19226    -0.316891    -0.224609      1.18977    -0.310206     -0.23101
     1.19341    -0.313197    -0.226041      1.18977    -0.310206     -0.23101
     1.19379    -0.309073    -0.226949      1.18977    -0.310206     -0.23101
      1.1971    -0.297936    -0.231158      1.19223    -0.299097    -0.232012
     1.15905    -0.159139    -0.222034      1.15788    -0.157098    -0.231514
     1.15361     -0.14209     -0.22032      1.15421    -0.140151    -0.229901
     1.15417    -0.127359     -0.22292      1.15439    -0.129238    -0.229952
     1.15232    -0.123044    -0.222119      1.15398    -0.123734    -0.229768
     1.14981    -0.111187    -0.221917      1.15173    -0.107175    -0.228763
     1.14519    -0.102484    -0.219611      1.15215    -0.101784    -0.228932
     1.14561   -0.0989669    -0.220449      1.15215    -0.101784    -0.228932
     1.14994   -0.0965629    -0.224165      1.15215    -0.101784    -0.228932
     1.11759    0.0532073    -0.221087      1.11849    0.0481828    -0.227732
     1.11906    0.0565457    -0.222716      1.12264    0.0589315    -0.229541
     1.11892    0.0599798    -0.223119      1.12264    0.0589315    -0.229541
     1.11551    0.0806326    -0.223506      1.11607    0.0796181    -0.226595
     1.09879     0.148099     -0.22045      1.09192      0.14576    -0.229406
     1.09991     0.151613    -0.221836      1.09192      0.14576    -0.229406
     1.08168     0.217136     -0.21732      1.08814     0.218808    -0.227529
       1.081     0.220426    -0.217277      1.08727     0.223936     -0.22712
     1.08348     0.231369    -0.220812      1.08546      0.23418    -0.226275
     1.08351      0.23486    -0.221352      1.08546      0.23418    -0.226275
     1.08201     0.237977    -0.220643      1.08546      0.23418    -0.226275
     1.05259     0.371756    -0.217486      1.06042     0.369111    -0.227617
     1.04644     0.422902    -0.220234      1.03863     0.423872     -0.23019
     1.04297     0.428827    -0.218415      1.03696     0.428803    -0.229377
      1.0443     0.433681    -0.220164      1.03527     0.433727    -0.228555
    0.992382     0.726716    -0.222967     0.991198     0.728587    -0.232411
    0.989957     0.729711    -0.221525     0.991198     0.728587    -0.232411
    0.986317     0.788741    -0.227384     0.994567      0.79489    -0.233966
    0.984678     0.793149     -0.22676      0.98476     0.801416    -0.228994
    0.978293     0.825404    -0.226549     0.982768     0.814437    -0.227957
    0.973328     0.846775    -0.225838     0.969903     0.844601    -0.233446
    0.970961     0.850455    -0.224542     0.967322     0.849884    -0.232096
    0.969047     0.854873    -0.223705     0.967322     0.849884    -0.232096
    0.970829     0.865287    -0.226622     0.968301      0.86609    -0.232567
    0.964342     0.893533    -0.225741     0.963629     0.885115    -0.230103
    0.266198     0.634662     0.354468     0.268196     0.627513      0.35854
    0.170079     0.569059     0.438759     0.169368     0.567637     0.438773
   -0.713963      1.20604      1.03149    -0.717419      1.20617      1.03445
    -0.42927     -1.72768      1.22128    -0.425958     -1.72364       1.2233
   -0.392024       -1.917      1.22024    -0.381634      -1.9094      1.20988
  -0.0627793     -3.15281      1.14799   -0.0681796     -3.15575      1.15547
  -0.0511385     -3.15701      1.13975   -0.0584581     -3.15981      1.14233
  -0.0244804     -3.14422      1.11764   -0.0273517      -3.1417      1.12363
     1.22482     -1.27361     -0.10128      1.22579     -1.27599    -0.101927
