x1,y1,z1,x2,y2,z2
0.304572,0.0991943,-0.247371,0.573711,0.0980175,-0.210997
0.305735,0.104145,-0.248086,0.573711,0.0980175,-0.210997
0.305119,0.108834,-0.24788,0.573711,0.0980175,-0.210997
0.302726,0.113236,-0.246756,0.573711,0.0980175,-0.210997
0.320645,0.0866419,-0.242716,0.573711,0.0980175,-0.210997
0.320095,0.0913807,-0.24255,0.573711,0.0980175,-0.210997
0.322185,0.0964921,-0.243714,0.573711,0.0980175,-0.210997
0.32807,0.107052,-0.246902,0.573711,0.0980175,-0.210997
0.32744,0.111828,-0.246697,0.573711,0.0980175,-0.210997
0.326791,0.116601,-0.246482,0.573711,0.0980175,-0.210997
0.326124,0.121371,-0.246258,0.573711,0.0980175,-0.210997
-0.88617,0.568859,0.350128,-0.887866,0.566816,0.354147
-0.553022,-0.491836,0.208766,-0.544767,-0.493793,0.256102
-0.117696,-0.55674,-0.00214911,-0.118694,-0.554532,-0.00302736
0.340073,0.0985993,-0.240138,0.573711,0.0980175,-0.210997
0.346556,0.194427,-0.245446,0.572862,0.205593,-0.209995
-0.887018,0.532918,0.348757,-0.883569,0.531881,0.353356
-0.889346,0.495111,0.350739,-0.880596,0.488849,0.352848
-0.483923,-0.529546,0.177773,-0.483804,-0.528241,0.184986
-0.0811976,-0.561548,-0.0126811,-0.0809264,-0.561555,-0.0104277
0.186891,-0.563214,-0.13989,0.312618,-0.565935,0.0085811
0.385065,0.0892265,-0.248124,0.573711,0.0980175,-0.210997
0.383917,0.0992347,-0.247796,0.573711,0.0980175,-0.210997
-0.893374,0.512637,0.349475,-0.886919,0.51815,0.354056
-0.89126,0.495934,0.348834,-0.880596,0.488849,0.352848
-0.891656,-0.470499,0.366717,-0.890779,-0.478674,0.366659
0.413774,-0.421297,-0.237528,0.437469,-0.405231,-0.0968291
0.418698,-0.417412,-0.239885,0.437469,-0.405231,-0.0968291
0.407732,0.0917148,-0.245555,0.573711,0.0980175,-0.210997
-0.966525,0.905123,0.372304,-0.990655,0.871973,0.374148
-0.905315,0.606381,0.35032,-0.912386,0.593035,0.349421
-0.902878,0.521242,0.348171,-0.886919,0.51815,0.354056
-0.904291,0.518257,0.348867,-0.886919,0.51815,0.354056
-0.0997632,-0.551829,0.0157138,-0.0997772,-0.55369,0.0161576
0.209466,-0.559467,-0.119262,0.315347,-0.565955,0.00626741
-0.254733,0.411597,0.064339,-0.274281,0.415624,0.0676152
-0.912507,0.545809,0.349113,-0.922027,0.554405,0.351332
-0.786146,-0.479191,0.312244,-0.783319,-0.482215,0.31664
-0.740144,-0.486919,0.292869,-0.739853,-0.485796,0.291213
-0.676855,-0.502745,0.266313,-0.667476,-0.493811,0.273565
0.21728,-0.567281,-0.111924,0.315347,-0.565955,0.00626741
0.346831,0.371729,-0.184918,0.429859,0.373218,-0.0883377
-0.4489,0.587846,0.148648,-0.4519,0.582008,0.149037
-0.918331,0.530023,0.348985,-0.927699,0.530527,0.352458
-0.920192,0.527883,0.349816,-0.927699,0.530527,0.352458
-1.12478,0.509759,0.436991,-1.13594,0.502863,0.429039
-0.742806,-0.477316,0.292447,-0.743601,-0.483641,0.29178
-0.580441,-0.487516,0.225703,-0.579031,-0.493808,0.260978
0.209551,-0.565804,-0.0985139,0.304052,-0.564913,0.0158448
-0.927548,0.566045,0.349235,-0.920601,0.56458,0.35104
-0.925459,0.554877,0.348581,-0.922027,0.554405,0.351332
0.532521,-0.282177,-0.222752,0.574386,-0.278555,-0.212556
0.521585,-0.117447,-0.221334,0.575569,-0.113362,-0.213126
0.517408,0.0869102,-0.223332,0.574028,0.094891,-0.211274
0.516846,0.0924128,-0.223205,0.573711,0.0980175,-0.210997
0.519949,0.0983505,-0.224554,0.573711,0.0980175,-0.210997
0.51934,0.103865,-0.224409,0.573711,0.0980175,-0.210997
0.512777,0.119759,-0.222068,0.57565,0.127285,-0.212564
-0.928309,0.471151,0.348297,-0.927947,0.472833,0.352623
-0.926478,0.438525,0.348149,-0.9319,0.43936,0.353442
0.564678,0.0802734,-0.227301,0.576708,0.0825955,-0.213577
0.56414,0.0859761,-0.227191,0.576432,0.0857375,-0.213335
0.558945,0.0911716,-0.225265,0.574028,0.094891,-0.211274
0.548841,0.276216,-0.224553,0.575008,0.276106,-0.211629
-0.283858,0.435861,0.0958096,-0.287107,0.43207,0.0988302
0.628655,-0.305524,-0.230181,0.629915,-0.300342,-0.214462
0.614418,-0.22981,-0.226094,0.618047,-0.230133,-0.21509
0.603773,-0.216305,-0.222317,0.606689,-0.216885,-0.216288
0.615275,-0.18795,-0.227116,0.614431,-0.182948,-0.212114
0.615831,-0.182037,-0.227424,0.614431,-0.182948,-0.212114
0.615006,-0.170013,-0.227315,0.615507,-0.172891,-0.212939
0.605392,-0.115948,-0.224605,0.60465,-0.113857,-0.214378
0.602255,-0.057159,-0.224409,0.60349,-0.0578346,-0.213297
0.605871,-0.0278465,-0.226259,0.601056,-0.0252541,-0.211249
0.60203,-0.0220308,-0.224912,0.60114,-0.0220312,-0.211308
0.604571,-0.0102548,-0.226064,0.601328,-0.0123605,-0.211435
0.605508,0.0841043,-0.227995,0.602135,0.0881027,-0.211828
0.595597,0.17203,-0.22574,0.590554,0.169244,-0.212314
-0.950662,0.586084,0.348771,-0.929093,0.586771,0.352609
-0.743245,-0.481278,0.287312,-0.744239,-0.483641,0.284834
0.65023,-0.185121,-0.224925,0.646281,-0.182794,-0.216624
0.650777,-0.179066,-0.225222,0.646916,-0.179394,-0.217095
0.6513,-0.173008,-0.22551,0.646916,-0.179394,-0.217095
0.652271,-0.160886,-0.226059,0.658994,-0.159918,-0.215793
0.652718,-0.154821,-0.22632,0.658994,-0.159918,-0.215793
0.643598,-0.13586,-0.223305,0.642606,-0.135925,-0.213727
0.651403,-0.112109,-0.22653,0.644868,-0.112077,-0.215378
0.645097,-0.027258,-0.225602,0.642947,-0.0298636,-0.213719
0.649694,-0.0211535,-0.227375,0.657303,-0.0234622,-0.214203
0.645657,0.0756833,-0.227467,0.640901,0.0816746,-0.211891
0.645217,0.11835,-0.227995,0.646151,0.123836,-0.215756
0.651979,0.125335,-0.23057,0.646151,0.123836,-0.215756
0.650503,0.137467,-0.230228,0.644817,0.134011,-0.214722
0.633749,0.29025,-0.226591,0.636583,0.289131,-0.218126
0.631797,0.340897,-0.226697,0.632643,0.345971,-0.214937
0.404404,0.365838,-0.14429,0.433577,0.369744,-0.091498
-0.604987,-0.495098,0.237492,-0.60047,-0.494432,0.264031
-0.587257,-0.486541,0.231107,-0.584015,-0.489379,0.261965
0.697748,-0.234014,-0.225916,0.691606,-0.229317,-0.213855
0.694683,-0.201927,-0.225334,0.692219,-0.199063,-0.21421
0.694703,-0.170427,-0.225831,0.690116,-0.164884,-0.212654
0.68898,-0.144868,-0.22421,0.693448,-0.143534,-0.214936
0.695953,-0.139132,-0.226758,0.693448,-0.143534,-0.214936
0.693406,-0.0889467,-0.22664,0.690084,-0.0777149,-0.212418
0.690732,-0.0826233,-0.225795,0.690084,-0.0777149,-0.212418
0.68126,0.0351949,-0.224287,0.676646,0.0286429,-0.215333
0.685277,0.179827,-0.227951,0.691039,0.181102,-0.212456
0.68596,0.20546,-0.22859,0.690927,0.203563,-0.212322
0.684903,0.211666,-0.228314,0.691076,0.214966,-0.212398
0.685288,0.269843,-0.229354,0.680983,0.275096,-0.217848
0.683966,0.276046,-0.228984,0.680983,0.275096,-0.217848
0.678856,0.327204,-0.227978,0.680119,0.326868,-0.217099
-0.96516,0.528119,0.348586,-0.995398,0.528735,0.352033
0.432142,-0.417193,-0.116851,0.436113,-0.407577,-0.0956861
0.744788,-0.259554,-0.225769,0.74132,-0.253286,-0.212723
0.740961,-0.252394,-0.224571,0.742243,-0.249543,-0.213315
