x1,y1,z1,x2,y2,z2
-0.595265,-0.529974,0.180478,-0.753966,-0.54397,0.296998
-0.301077,0.422725,-0.0310963,-0.293181,0.419231,-0.0327561
-0.373513,0.444124,0.00263708,-0.351498,0.414767,0.0220604
-1.014,0.367291,0.320001,-1.01518,0.356806,0.321585
-1.05689,0.362226,0.341243,-1.06687,0.359968,0.344311
-0.585802,-0.537025,0.177736,-0.753966,-0.54397,0.296998
-0.296116,-0.408825,0.0313472,-0.228497,-0.445883,0.0251607
-0.331054,0.416034,-0.0098054,-0.330616,0.411892,-0.0062755
-0.285798,0.421383,-0.0245327,-0.282744,0.41752,-0.0273184
-0.733547,-0.564384,0.248656,-0.759559,-0.547472,0.289719
0.326694,-0.269064,-0.24694,0.596584,-0.238166,-0.229642
0.327592,-0.263862,-0.247689,0.596584,-0.238166,-0.229642
0.329326,-0.253443,-0.249159,0.596584,-0.238166,-0.229642
0.329262,-0.248031,-0.24949,0.596584,-0.238166,-0.229642
-0.325031,0.418608,-4.79191e-05,-0.324729,0.411003,-0.00124577
-0.634978,-0.541753,0.203656,-0.753966,-0.54397,0.296998
-0.292005,-0.440062,0.0474253,-0.226267,-0.445056,0.0494312
0.361877,-0.270025,-0.248889,0.596584,-0.238166,-0.229642
0.356407,-0.252207,-0.247654,0.596584,-0.238166,-0.229642
0.35806,-0.241553,-0.249065,0.596584,-0.238166,-0.229642
0.356138,-0.235672,-0.248607,0.596584,-0.238166,-0.229642
0.3441,-0.184729,-0.246649,0.600099,-0.172667,-0.232441
0.344668,-0.179456,-0.247238,0.600099,-0.172667,-0.232441
0.345215,-0.174179,-0.247818,0.600099,-0.172667,-0.232441
0.345741,-0.1689,-0.24839,0.600099,-0.172667,-0.232441
0.346246,-0.163617,-0.248952,0.600099,-0.172667,-0.232441
0.345817,-0.15821,-0.249114,0.600099,-0.172667,-0.232441
0.307665,0.0726394,-0.247399,0.599193,0.0693531,-0.231041
0.420251,-0.43089,-0.249999,0.603381,-0.417841,-0.235855
0.384828,-0.184175,-0.250513,0.600099,-0.172667,-0.232441
0.3735,-0.176981,-0.246163,0.600099,-0.172667,-0.232441
0.374043,-0.171588,-0.246733,0.600099,-0.172667,-0.232441
-0.507869,0.411365,0.090494,-0.392062,0.411892,0.137572
-0.903712,-0.578747,0.318096,-0.899085,-0.57479,0.319852
-0.294758,-0.509934,0.0630413,-0.226968,-0.511115,0.0608623
-0.300718,-0.351386,0.0557808,-0.228297,-0.440157,0.0713792
0.421689,-0.25709,-0.247569,0.596584,-0.238166,-0.229642
0.42256,-0.251497,-0.24827,0.596584,-0.238166,-0.229642
0.408949,-0.163975,-0.248027,0.600099,-0.172667,-0.232441
0.388529,-0.0626929,-0.245822,0.596049,-0.0679019,-0.228745
0.391391,-0.0573543,-0.247328,0.596049,-0.0679019,-0.228745
0.370758,0.0781526,-0.247132,0.599193,0.0693531,-0.231041
0.36779,0.0995867,-0.247224,0.599193,0.0693531,-0.231041
0.330176,0.440083,-0.252595,0.603996,0.418938,-0.234184
0.345373,0.452397,-0.259609,0.603996,0.418938,-0.234184
0.343383,0.457695,-0.259114,0.603996,0.418938,-0.234184
0.457208,-0.24506,-0.248369,0.596584,-0.238166,-0.229642
0.449772,-0.237772,-0.245831,0.596584,-0.238166,-0.229642
0.44934,-0.220165,-0.246707,0.596584,-0.238166,-0.229642
0.450772,-0.208751,-0.24796,0.596584,-0.238166,-0.229642
0.443787,-0.178732,-0.246956,0.600099,-0.172667,-0.232441
0.444347,-0.17305,-0.247519,0.600099,-0.172667,-0.232441
0.44396,-0.167244,-0.24771,0.600099,-0.172667,-0.232441
0.444473,-0.161559,-0.248254,0.600099,-0.172667,-0.232441
0.401637,0.170327,-0.250904,0.602748,0.177948,-0.233761
0.368998,0.436239,-0.253701,0.603996,0.418938,-0.234184
0.367069,0.441624,-0.25325,0.603996,0.418938,-0.234184
0.368573,0.448388,-0.254255,0.603996,0.418938,-0.234184
0.366595,0.453772,-0.253785,0.603996,0.418938,-0.234184
0.334216,0.680706,-0.254362,0.611556,0.680417,-0.23536
0.519452,-0.432605,-0.247258,0.604552,-0.427366,-0.236869
0.479068,-0.170495,-0.246777,0.600099,-0.172667,-0.232441
0.4796,-0.164667,-0.247321,0.600099,-0.172667,-0.232441
0.45288,0.0621535,-0.250095,0.599193,0.0693531,-0.231041
0.433673,0.169473,-0.248862,0.602748,0.177948,-0.233761
0.432823,0.175116,-0.24886,0.602748,0.177948,-0.233761
0.39282,0.534075,-0.254135,0.607928,0.522777,-0.237234
0.377434,0.690961,-0.257253,0.611723,0.695109,-0.239989
-1.30985,0.503324,0.407746,-1.25236,0.379892,0.355353
0.566828,-0.432457,-0.25039,0.604552,-0.427366,-0.236869
0.566624,-0.425699,-0.250694,0.604552,-0.427366,-0.236869
0.521352,-0.168561,-0.248142,0.600099,-0.172667,-0.232441
0.520947,-0.162445,-0.248335,0.600099,-0.172667,-0.232441
0.479691,0.0993649,-0.247555,0.601887,0.0929234,-0.233256
0.440187,0.534423,-0.257177,0.607928,0.522777,-0.237234
0.437846,0.540104,-0.256617,0.607928,0.522777,-0.237234
0.409451,0.686335,-0.254171,0.611723,0.695109,-0.239989
-1.06941,-0.567914,0.367559,-1.07233,-0.574316,0.370236
-0.946658,-0.577504,0.32343,-0.941908,-0.573075,0.316433
-0.913951,-0.590361,0.312234,-0.916797,-0.579903,0.312775
0.607964,-0.470919,-0.247889,0.606183,-0.468831,-0.238356
0.592773,-0.424862,-0.244876,0.604552,-0.427366,-0.236869
0.595913,-0.41226,-0.246706,0.605482,-0.41076,-0.237611
0.601999,-0.407266,-0.249192,0.605482,-0.41076,-0.237611
0.568693,-0.185627,-0.24917,0.603374,-0.180605,-0.235228
0.558256,-0.165579,-0.246467,0.600673,-0.169391,-0.232917
-0.998448,-0.58253,0.339089,-0.999231,-0.585158,0.335601
0.661143,-0.530078,-0.248668,0.656266,-0.529828,-0.242379
0.656878,-0.521238,-0.247634,0.656768,-0.525229,-0.242761
0.636944,-0.346816,-0.249849,0.638388,-0.344583,-0.238125
0.638213,-0.340328,-0.250641,0.639287,-0.336934,-0.238825
0.613969,-0.183822,-0.250388,0.609163,-0.181769,-0.235605
0.614568,-0.177429,-0.250938,0.609163,-0.181769,-0.235605
0.580868,0.0333859,-0.25023,0.604082,0.0335249,-0.235266
0.574441,0.0643914,-0.249608,0.599414,0.0660852,-0.231237
0.549068,0.186712,-0.247146,0.603157,0.188521,-0.234078
0.522553,0.51935,-0.255426,0.607765,0.517769,-0.23711
0.527248,0.528259,-0.257553,0.607928,0.522777,-0.237234
0.52492,0.534299,-0.257053,0.607928,0.522777,-0.237234
0.522568,0.540329,-0.256543,0.607928,0.522777,-0.237234
0.49087,0.677041,-0.252614,0.611556,0.680417,-0.23536
-0.997904,-0.584756,0.335491,-0.999231,-0.585158,0.335601
0.704579,-0.535955,-0.247498,0.704352,-0.532929,-0.23563
0.69542,-0.503033,-0.246067,0.696464,-0.505197,-0.240454
0.700188,-0.467881,-0.249499,0.695764,-0.460933,-0.239831
0.695573,-0.45917,-0.248373,0.697383,-0.457294,-0.24101
0.697313,-0.452438,-0.249312,0.69899,-0.453646,-0.242181
0.69811,-0.445427,-0.249944,0.697744,-0.448099,-0.241252
0.672568,-0.284686,-0.249494,0.676703,-0.28393,-0.236008
0.628261,-0.00972272,-0.248516,0.630429,-0.00956902,-0.230895
0.60583,0.195181,-0.251396,0.612759,0.194523,-0.237634
0.576522,0.483266,-0.256205,0.608251,0.489592,-0.237594
0.573966,0.510569,-0.256737,0.607765,0.517769,-0.23711
0.575236,0.518184,-0.257561,0.607765,0.517769,-0.23711
0.5703,0.523375,-0.256145,0.607928,0.522777,-0.237234
0.571505,0.531006,-0.256948,0.607928,0.522777,-0.237234
0.570038,0.537586,-0.256786,0.610222,0.544672,-0.239115
0.568543,0.544165,-0.256614,0.610222,0.544672,-0.239115
0.53065,0.867056,-0.260284,0.611663,0.887662,-0.239434
0.530078,0.875257,-0.260511,0.611663,0.887662,-0.239434
0.528676,0.882932,-0.260427,0.611663,0.887662,-0.239434
0.524879,0.888979,-0.259443,0.611663,0.887662,-0.239434
0.521057,0.89501,-0.25845,0.611663,0.887662,-0.239434
0.752849,-0.51239,-0.24816,0.756461,-0.509357,-0.238694
0.742252,-0.478777,-0.246343,0.74176,-0.477469,-0.23993
0.743166,-0.471572,-0.247002,0.74176,-0.477469,-0.23993
0.744049,-0.464367,-0.247651,0.737683,-0.469848,-0.23711
0.741744,-0.433996,-0.248403,0.741112,-0.438212,-0.23939
0.739465,-0.418638,-0.248417,0.739918,-0.41395,-0.23851
0.740121,-0.411476,-0.24899,0.741404,-0.410152,-0.239522
0.728438,-0.350625,-0.24817,0.724427,-0.349627,-0.238582
0.727874,-0.343341,-0.248346,0.726146,-0.341771,-0.23977
0.727277,-0.336067,-0.248512,0.726146,-0.341771,-0.23977
0.703097,-0.171866,-0.248719,0.703253,-0.169453,-0.233945
0.695189,-0.137112,-0.247844,0.691171,-0.130335,-0.235639
0.702632,-0.124167,-0.250939,0.702348,-0.124144,-0.233183
0.702994,-0.117403,-0.251395,0.703211,-0.116855,-0.233785
0.703328,-0.110637,-0.251841,0.703211,-0.116855,-0.233785
0.703633,-0.103868,-0.252279,0.692066,-0.101037,-0.236223
0.698216,-0.0967603,-0.250848,0.692066,-0.101037,-0.236223
0.676989,0.0109747,-0.249219,0.677789,0.0148339,-0.236076
0.674893,0.0175938,-0.248858,0.677789,0.0148339,-0.236076
0.673135,0.0574536,-0.250262,0.674312,0.0644551,-0.233343
0.672745,0.0640932,-0.250464,0.674312,0.0644551,-0.233343
0.643796,0.227577,-0.249065,0.639447,0.233179,-0.237493
0.643637,0.234253,-0.249345,0.639447,0.233179,-0.237493
0.639333,0.348938,-0.253633,0.641719,0.347337,-0.239019
0.634919,0.460177,-0.257714,0.64002,0.463445,-0.237362
0.632861,0.466664,-0.257359,0.64002,0.463445,-0.237362
0.62794,0.493809,-0.25709,0.627501,0.494878,-0.237805
0.625743,0.500266,-0.256687,0.62999,0.506535,-0.23981
0.62352,0.506714,-0.256276,0.62999,0.506535,-0.23981
0.617789,0.555867,-0.256834,0.611525,0.556011,-0.240186
0.613941,0.584081,-0.256971,0.612487,0.582848,-0.240928
0.612243,0.590858,-0.256749,0.612819,0.593794,-0.24118
0.607843,0.61156,-0.25633,0.616417,0.613736,-0.244167
0.611964,0.628677,-0.258539,0.612312,0.620435,-0.240682
0.604063,0.679129,-0.258447,0.616892,0.683058,-0.244387
0.580508,0.863104,-0.259844,0.617596,0.858148,-0.244523
0.573831,0.876136,-0.258294,0.611663,0.887662,-0.239434
0.570849,0.882897,-0.257648,0.611663,0.887662,-0.239434
0.575789,0.894982,-0.259876,0.611663,0.887662,-0.239434
0.572724,0.901761,-0.259204,0.613173,0.897834,-0.240683
0.796704,-0.432141,-0.249422,0.790285,-0.439429,-0.238488
0.796903,-0.40946,-0.250577,0.790523,-0.410466,-0.238572
0.781712,-0.398116,-0.246294,0.788896,-0.40007,-0.237503
0.783216,-0.391024,-0.247114,0.791813,-0.392105,-0.239357
0.790805,-0.363009,-0.250876,0.790269,-0.367949,-0.238309
0.774307,-0.308037,-0.248279,0.774451,-0.308961,-0.239219
0.765452,-0.241578,-0.248665,0.767294,-0.237984,-0.234348
0.768691,-0.21345,-0.251049,0.771459,-0.214352,-0.237027
0.76848,-0.206287,-0.251327,0.771459,-0.214352,-0.237027
0.756128,-0.162374,-0.249515,0.752824,-0.158265,-0.235406
0.755702,-0.155296,-0.249721,0.753395,-0.154429,-0.23578
0.735285,-0.0151402,-0.24998,0.734859,-0.0181993,-0.234073
0.707475,0.155153,-0.249341,0.705991,0.159901,-0.2351
0.705735,0.161825,-0.24911,0.705991,0.159901,-0.2351
0.704175,0.196055,-0.250262,0.702182,0.200902,-0.232263
0.704102,0.209869,-0.250904,0.703105,0.208901,-0.232907
0.69921,0.222958,-0.24998,0.704767,0.221093,-0.23407
0.698909,0.236763,-0.250549,0.696652,0.247414,-0.238725
0.697776,0.24351,-0.250514,0.696652,0.247414,-0.238725
0.697552,0.250418,-0.250775,0.696652,0.247414,-0.238725
0.694834,0.270806,-0.250893,0.691994,0.269445,-0.235251
0.691859,0.291172,-0.250928,0.692946,0.294018,-0.235889
0.683476,0.550679,-0.260762,0.686,0.557555,-0.24088
0.681037,0.557373,-0.260309,0.686,0.557555,-0.24088
0.679458,0.564406,-0.260146,0.686709,0.568705,-0.241384
0.676963,0.571082,-0.259674,0.686709,0.568705,-0.241384
0.669339,0.606543,-0.258959,0.672369,0.614442,-0.241139
0.660807,0.689713,-0.260252,0.660167,0.694467,-0.242326
0.65779,0.696311,-0.259611,0.660167,0.694467,-0.242326
0.654747,0.702894,-0.25896,0.660752,0.701255,-0.242768
0.62696,0.864233,-0.257897,0.618299,0.866732,-0.245095
0.630188,0.892879,-0.260303,0.635991,0.88958,-0.24373
-0.829059,-0.568205,0.272501,-0.832662,-0.573162,0.297443
0.863809,-0.601887,-0.245337,0.86614,-0.599116,-0.238727
0.863444,-0.593478,-0.245617,0.866179,-0.593283,-0.238737
0.86394,-0.568957,-0.246913,0.863077,-0.568051,-0.236866
0.845673,-0.443387,-0.247162,0.841969,-0.440153,-0.235909
0.831685,-0.355307,-0.246976,0.827628,-0.352672,-0.238737
0.83244,-0.340307,-0.247906,0.825892,-0.337907,-0.237639
0.832769,-0.332811,-0.248357,0.825892,-0.337907,-0.237639
0.802176,-0.079316,-0.250788,0.804631,-0.0801222,-0.235224
0.802359,-0.0721338,-0.251178,0.804358,-0.0719822,-0.235033
0.788453,-0.0217214,-0.249262,0.79339,-0.015321,-0.239474
0.78744,-0.0145958,-0.249283,0.79339,-0.015321,-0.239474
0.787353,-0.00747755,-0.249588,0.793443,-0.0113246,-0.239498
0.780813,0.0492747,-0.250227,0.782396,0.0479675,-0.232266
0.776802,0.0703968,-0.249981,0.768831,0.070869,-0.234618
0.775407,0.0774173,-0.24988,0.768831,0.070869,-0.234618
0.774936,0.0844852,-0.250066,0.78194,0.0835558,-0.231888
0.772142,0.119796,-0.250854,0.772219,0.118647,-0.236729
0.771495,0.126851,-0.250985,0.771333,0.126463,-0.236129
0.765112,0.133373,-0.24933,0.770869,0.130367,-0.235815
0.764408,0.140397,-0.249442,0.766594,0.137557,-0.232989
0.692634,0.753717,-0.256011,0.686409,0.75096,-0.240704
0.693467,0.805498,-0.25868,0.686867,0.805849,-0.24091
0.691201,0.830422,-0.259147,0.689706,0.830745,-0.242978
0.674978,0.910305,-0.257893,0.678713,0.91392,-0.24525
0.682412,0.933529,-0.261257,0.677033,0.935883,-0.243906
0.664324,0.997008,-0.258666,0.663033,0.999218,-0.243798
0.674186,1.01362,-0.262467,0.679399,1.00808,-0.245538
0.917471,-0.534574,-0.245954,0.914423,-0.532113,-0.242684
0.908478,-0.523525,-0.243797,0.911012,-0.524439,-0.240766
0.894694,-0.367069,-0.246767,0.886977,-0.367197,-0.238377
0.895553,-0.351538,-0.247719,0.904086,-0.347622,-0.236502
0.889324,-0.342454,-0.24629,0.884813,-0.332129,-0.237062
0.881394,-0.294479,-0.246107,0.882439,-0.29785,-0.235629
0.882479,-0.286968,-0.246766,0.884673,-0.28918,-0.236883
0.876956,-0.270726,-0.245866,0.883076,-0.269937,-0.235928
0.876044,-0.255311,-0.24629,0.881039,-0.255419,-0.234733
0.876966,-0.247822,-0.246899,0.882003,-0.251094,-0.235273
0.865689,-0.178363,-0.246696,0.862303,-0.175456,-0.235504
0.865902,-0.163379,-0.247433,0.867135,-0.154471,-0.238278
0.86357,-0.155676,-0.247091,0.867135,-0.154471,-0.238278
0.863869,-0.118338,-0.248858,0.857597,-0.11824,-0.232623
0.854952,-0.102907,-0.246921,0.860127,-0.101418,-0.234062
0.854946,-0.0732581,-0.248253,0.861845,-0.0673748,-0.234987
0.836492,0.0813514,-0.249762,0.839981,0.0799402,-0.233507
0.836007,0.0886764,-0.249948,0.826047,0.087337,-0.236736
0.833577,0.095874,-0.249555,0.826047,0.087337,-0.236736
0.829586,0.110282,-0.249025,0.82512,0.116338,-0.2361
0.83089,0.117729,-0.249745,0.82512,0.116338,-0.2361
0.818342,0.182647,-0.248962,0.825669,0.188166,-0.236268
0.813494,0.218843,-0.249159,0.819615,0.220941,-0.232481
0.810456,0.262783,-0.250239,0.811556,0.267769,-0.238745
0.809212,0.269998,-0.250197,0.811556,0.267769,-0.238745
0.802993,0.29862,-0.249649,0.807518,0.297306,-0.236143
-0.289932,-0.452337,0.111338,-0.230101,-0.448416,0.106468
-0.288831,-0.449499,0.110903,-0.230101,-0.448416,0.106468
0.981643,-0.560946,-0.245032,0.991545,-0.561475,-0.239608
0.981077,-0.552152,-0.245253,0.993722,-0.556704,-0.240708
0.983248,-0.544219,-0.246214,0.993239,-0.544458,-0.240434
0.952414,-0.443132,-0.241848,0.95551,-0.442788,-0.236332
0.95249,-0.410322,-0.243294,0.9597,-0.412407,-0.238468
0.954067,-0.402512,-0.244081,0.964409,-0.39846,-0.240915
0.944004,-0.327687,-0.244473,0.93721,-0.327913,-0.238769
0.944285,-0.31974,-0.244898,0.93721,-0.327913,-0.238769
0.945483,-0.311964,-0.245576,0.950292,-0.3108,-0.233288
0.944925,-0.295918,-0.246114,0.935462,-0.292671,-0.237746
0.936606,-0.278703,-0.244499,0.930268,-0.276443,-0.234906
0.935724,-0.270669,-0.244598,0.929623,-0.271418,-0.234547
0.935762,-0.262787,-0.244951,0.929623,-0.271418,-0.234547
0.930068,-0.199355,-0.246088,0.930405,-0.200361,-0.234807
0.926058,-0.152357,-0.24699,0.936122,-0.150197,-0.237778
0.927016,-0.136952,-0.247932,0.933424,-0.135906,-0.236289
0.927446,-0.129246,-0.248388,0.933068,-0.13125,-0.236087
0.92821,-0.113826,-0.249275,0.933213,-0.112903,-0.236123
0.910579,-0.097448,-0.244979,0.904009,-0.0833152,-0.235853
0.910845,-0.0898146,-0.245386,0.904009,-0.0833152,-0.235853
0.909155,-0.0820969,-0.245242,0.904009,-0.0833152,-0.235853
0.909525,-0.0668404,-0.246009,0.904619,-0.0744845,-0.236173
0.921205,-0.0595497,-0.249643,0.930184,-0.0579821,-0.234364
0.909767,-0.0515795,-0.246741,0.900615,-0.0520748,-0.233891
0.90507,-0.0362394,-0.246073,0.900419,-0.0344467,-0.233741
0.90287,0.00180489,-0.247101,0.907956,0.00073818,-0.237861
0.898847,0.0625254,-0.248595,0.899346,0.0622678,-0.232922
0.871786,0.242593,-0.24873,0.869054,0.250066,-0.238463
0.870625,0.250065,-0.248725,0.869054,0.250066,-0.238463
0.869434,0.257532,-0.248711,0.868108,0.254347,-0.2379
0.86821,0.264994,-0.248687,0.867146,0.258623,-0.237328
0.858771,0.317073,-0.248269,0.865866,0.313806,-0.236453
0.856235,0.370814,-0.249882,0.861025,0.330824,-0.233586
1.05724,-0.757819,-0.239529,1.04662,-0.755322,-0.2411
1.06028,-0.749567,-0.240707,1.0495,-0.743143,-0.242468
1.0633,-0.741301,-0.241877,1.0495,-0.743143,-0.242468
1.06537,-0.732665,-0.242805,1.05152,-0.730429,-0.243412
1.06468,-0.722969,-0.243024,1.05133,-0.723279,-0.243309
1.04454,-0.605452,-0.242448,1.04516,-0.605727,-0.240063
1.04602,-0.596954,-0.243209,1.04515,-0.599347,-0.240041
1.04189,-0.568872,-0.243259,1.05025,-0.570745,-0.242445
1.04414,-0.560682,-0.244217,1.05006,-0.564411,-0.242341
1.03892,-0.550265,-0.243227,1.0415,-0.547443,-0.23816
1.04016,-0.541815,-0.243921,1.04364,-0.542476,-0.239186
1.02832,-0.529601,-0.241196,1.01862,-0.53173,-0.239925
1.02667,-0.520413,-0.241131,1.01664,-0.524722,-0.238928
1.02872,-0.51229,-0.242032,1.01701,-0.507188,-0.239075
1.03073,-0.504157,-0.242923,1.01899,-0.502318,-0.240046
1.03084,-0.495511,-0.243315,1.03863,-0.492029,-0.236652
1.02341,-0.484892,-0.241729,1.01633,-0.489332,-0.238696
1.02531,-0.476782,-0.242588,1.01705,-0.472364,-0.239014
1.02618,-0.459831,-0.243538,1.01754,-0.45546,-0.239221
1.02486,-0.433881,-0.244263,1.01952,-0.43375,-0.240154
1.01637,-0.347872,-0.24555,1.01529,-0.360741,-0.237891
1.01578,-0.339438,-0.245745,1.00709,-0.336594,-0.233767
1.00469,-0.329135,-0.243145,1.00969,-0.326949,-0.235037
0.975729,-0.0523951,-0.246835,0.988143,-0.0514578,-0.236729
0.973878,-0.0444457,-0.246662,0.984954,-0.0418091,-0.235082
0.9691,-0.0364687,-0.245691,0.985112,-0.037078,-0.235152
0.967863,0.00293542,-0.247006,0.977659,0.0101715,-0.231246
0.96923,0.0266075,-0.248372,0.958824,0.0378343,-0.23699
0.968976,0.0344924,-0.248633,0.958824,0.0378343,-0.23699
0.968689,0.0423764,-0.248885,0.958674,0.0424648,-0.2369
0.969332,0.0502925,-0.249393,0.958318,0.0517234,-0.236692
0.977261,0.0664406,-0.252237,0.978589,0.0666537,-0.231594
0.965793,0.0817278,-0.249744,0.95859,0.0796222,-0.236772
0.965307,0.0895993,-0.249941,0.95859,0.0796222,-0.236772
0.95438,0.120413,-0.248247,0.956017,0.12133,-0.235324
0.953732,0.128235,-0.248398,0.956017,0.12133,-0.235324
0.945319,0.174691,-0.248047,0.950708,0.172116,-0.232416
0.938695,0.181831,-0.246536,0.934341,0.183953,-0.236057
0.937789,0.189584,-0.246613,0.934341,0.183953,-0.236057
0.935879,0.205078,-0.246741,0.937519,0.208138,-0.237717
0.945389,0.214188,-0.249722,0.936715,0.212684,-0.237273
0.944346,0.221972,-0.249764,0.935894,0.217227,-0.23682
0.929581,0.243598,-0.246635,0.934886,0.245541,-0.236211
0.928416,0.251312,-0.24664,0.931371,0.249371,-0.234306
0.93423,0.276013,-0.249265,0.934691,0.279244,-0.23603
0.932928,0.283749,-0.249234,0.933614,0.283775,-0.235438
0.931593,0.29148,-0.249193,0.93252,0.288301,-0.234838
0.930225,0.299205,-0.249143,0.932818,0.298166,-0.234976
-0.301753,-0.383305,0.121062,-0.232129,-0.427519,0.141792
-0.300213,-0.377849,0.120439,-0.23043,-0.425778,0.139821
1.15846,-0.796381,-0.244465,1.15557,-0.799196,-0.243688
1.16168,-0.787693,-0.245658,1.15567,-0.791611,-0.243715
1.16486,-0.77899,-0.246841,1.15031,-0.78031,-0.241335
1.14894,-0.762813,-0.243327,1.14795,-0.763689,-0.24026
1.14475,-0.751357,-0.242691,1.15088,-0.750801,-0.241522
1.1414,-0.7403,-0.242261,1.1476,-0.741271,-0.240058
1.13253,-0.727228,-0.240466,1.14402,-0.724376,-0.238449
1.12541,-0.714927,-0.239098,1.11405,-0.715956,-0.242106
1.12737,-0.70605,-0.239969,1.11405,-0.715956,-0.242106
1.12471,-0.695515,-0.239698,1.11026,-0.685394,-0.240315
1.12567,-0.686322,-0.24032,1.11026,-0.685394,-0.240315
1.12751,-0.677455,-0.241158,1.11409,-0.673909,-0.242029
1.12654,-0.667629,-0.241302,1.11409,-0.673909,-0.242029
1.12646,-0.658138,-0.241662,1.10983,-0.6576,-0.240058
1.12196,-0.619109,-0.242059,1.10978,-0.617256,-0.239945
1.11144,-0.606472,-0.239816,1.10978,-0.617256,-0.239945
1.09105,-0.491823,-0.2391,1.077,-0.489499,-0.238225
1.08441,-0.411042,-0.24062,1.07821,-0.407965,-0.238611
1.086,-0.402674,-0.241375,1.07821,-0.407965,-0.238611
1.08917,-0.368578,-0.243578,1.0778,-0.368115,-0.238332
1.06155,-0.261687,-0.240658,1.06917,-0.261786,-0.23406
1.05867,-0.252907,-0.240259,1.0702,-0.256718,-0.23453
1.05959,-0.244649,-0.240834,1.07121,-0.251646,-0.234991
1.06049,-0.236387,-0.241401,1.07149,-0.230531,-0.235076
1.05654,-0.227549,-0.240723,1.07149,-0.230531,-0.235076
1.05736,-0.2193,-0.241271,1.07236,-0.214921,-0.23545
1.05889,-0.20279,-0.242339,1.07126,-0.198987,-0.234901
1.05158,-0.144047,-0.242794,1.06289,-0.145931,-0.230869
1.03846,-0.0448507,-0.243359,1.0384,-0.0436972,-0.235546
1.02643,0.0854463,-0.245463,1.03158,0.0893979,-0.231954
1.00856,0.181741,-0.244668,1.0186,0.18261,-0.238324
0.760417,0.773989,-0.203602,0.732912,0.771043,-0.17806
0.742581,1.06236,-0.210561,0.712118,1.05214,-0.20515
-0.300292,-0.387132,0.125539,-0.232129,-0.427519,0.141792
-0.299493,-0.384397,0.125233,-0.232129,-0.427519,0.141792
-0.29793,-0.382268,0.124759,-0.232129,-0.427519,0.141792
